Subj Seed Prop Blk Trl SetSize Lag key keyIdx CorrResp ACC RT
13 35366 4 1 1 8 2 F 0 1 0 3843 
13 35366 4 1 2 2 1 F 0 0 1 1270 
13 35366 4 1 3 8 1 F 0 0 1 1571 
13 35366 4 1 4 2 1 F 0 0 1 1201 
13 35366 4 1 5 8 1 F 0 0 1 1326 
13 35366 4 1 6 5 1 F 0 0 1 1278 
13 35366 4 1 7 2 1 F 0 0 1 953 
13 35366 4 1 8 2 1 F 0 0 1 943 
13 35366 4 1 9 5 1 F 0 0 1 3475 
13 35366 4 1 10 8 1 F 0 0 1 1316 
13 35366 4 1 11 5 1 F 0 0 1 1005 
13 35366 4 1 12 8 1 F 0 0 1 1050 
13 35366 4 1 13 2 2 J 1 1 1 1294 
13 35366 4 1 14 2 1 F 0 0 1 1248 
13 35366 4 1 15 8 1 F 0 0 1 1247 
13 35366 4 1 16 5 1 F 0 0 1 1757 
13 35366 4 1 17 8 1 F 0 0 1 1293 
13 35366 4 1 18 2 1 J 1 0 0 1080 
13 35366 4 1 19 2 1 F 0 0 1 1168 
13 35366 4 1 20 2 1 F 0 0 1 1469 
13 35366 4 1 21 2 1 F 0 0 1 1108 
13 35366 4 1 22 5 1 F 0 0 1 1026 
13 35366 4 1 23 5 2 F 0 1 0 1068 
13 35366 4 1 24 2 1 F 0 0 1 1012 
13 35366 4 1 25 8 1 F 0 0 1 1073 
13 35366 4 1 26 2 2 J 1 1 1 1290 
13 35366 4 1 27 5 1 F 0 0 1 1084 
13 35366 4 1 28 5 1 F 0 0 1 1129 
13 35366 4 1 29 8 1 F 0 0 1 1073 
13 35366 4 1 30 5 1 F 0 0 1 812 
13 35366 4 1 31 5 1 F 0 0 1 939 
13 35366 4 1 32 8 1 F 0 0 1 1248 
13 35366 4 1 33 8 1 F 0 0 1 784 
13 35366 4 1 34 2 2 J 1 1 1 1111 
13 35366 4 1 35 2 1 F 0 0 1 901 
13 35366 4 1 36 5 1 F 0 0 1 976 
13 35366 4 1 37 5 1 F 0 0 1 2133 
13 35366 4 1 38 5 1 F 0 0 1 970 
13 35366 4 1 39 2 1 F 0 0 1 1223 
13 35366 4 1 40 8 1 F 0 0 1 783 
13 35366 4 1 41 2 1 F 0 0 1 3230 
13 35366 4 1 42 8 1 F 0 0 1 766 
13 35366 4 1 43 5 2 F 0 1 0 995 
13 35366 4 1 44 5 1 F 0 0 1 853 
13 35366 4 1 45 5 1 F 0 0 1 972 
13 35366 4 1 46 5 1 F 0 0 1 812 
13 35366 4 1 47 5 1 F 0 0 1 1129 
13 35366 4 1 48 8 2 F 0 1 0 812 
13 35366 4 1 49 2 1 F 0 0 1 972 
13 35366 4 1 50 8 2 F 0 1 0 1014 
13 35366 4 1 51 8 1 F 0 0 1 784 
13 35366 4 1 52 8 1 F 0 0 1 1524 
13 35366 4 1 53 8 1 F 0 0 1 1047 
13 35366 4 1 54 5 2 J 1 1 1 1129 
13 35366 4 1 55 8 1 F 0 0 1 768 
13 35366 4 1 56 8 1 F 0 0 1 968 
13 35366 4 1 57 5 1 F 0 0 1 911 
13 35366 4 1 58 2 1 F 0 0 1 621 
13 35366 4 1 59 2 1 F 0 0 1 977 
13 35366 4 1 60 2 1 F 0 0 1 750 
13 35366 1 2 1 2 1 F 0 0 1 865 
13 35366 1 2 2 8 2 F 0 1 0 1692 
