Subj Seed Prop Blk Trl SetSize Lag key keyIdx CorrResp ACC RT
1 30146 4 1 1 5 1 F 0 0 1 2667 
1 30146 4 1 2 5 1 F 0 0 1 775 
1 30146 4 1 3 2 1 F 0 0 1 801 
1 30146 4 1 4 2 1 F 0 0 1 689 
1 30146 4 1 5 2 1 F 0 0 1 659 
1 30146 4 1 6 5 1 F 0 0 1 853 
1 30146 4 1 7 5 1 J 1 0 0 1149 
1 30146 4 1 8 2 1 F 0 0 1 755 
1 30146 4 1 9 2 1 F 0 0 1 482 
1 30146 4 1 10 8 1 F 0 0 1 801 
1 30146 4 1 11 5 1 F 0 0 1 818 
1 30146 4 1 12 5 1 F 0 0 1 753 
1 30146 4 1 13 2 1 F 0 0 1 785 
1 30146 4 1 14 5 1 F 0 0 1 2094 
1 30146 4 1 15 2 1 F 0 0 1 674 
1 30146 4 1 16 8 1 J 1 0 0 1185 
1 30146 4 1 17 8 1 F 0 0 1 979 
1 30146 4 1 18 8 1 F 0 0 1 1613 
1 30146 4 1 19 2 1 F 0 0 1 554 
1 30146 4 1 20 2 2 F 0 1 0 1525 
1 30146 4 1 21 5 2 J 1 1 1 1040 
1 30146 4 1 22 5 1 F 0 0 1 662 
1 30146 4 1 23 8 1 J 1 0 0 1029 
1 30146 4 1 24 8 1 F 0 0 1 828 
1 30146 4 1 25 8 2 J 1 1 1 1021 
1 30146 4 1 26 8 1 F 0 0 1 1790 
1 30146 4 1 27 5 1 F 0 0 1 768 
1 30146 4 1 28 2 1 F 0 0 1 732 
1 30146 4 1 29 5 1 F 0 0 1 701 
1 30146 4 1 30 8 1 F 0 0 1 761 
1 30146 4 1 31 2 1 F 0 0 1 666 
1 30146 4 1 32 5 1 F 0 0 1 775 
1 30146 4 1 33 2 1 F 0 0 1 809 
1 30146 4 1 34 5 1 F 0 0 1 774 
1 30146 4 1 35 2 1 F 0 0 1 714 
1 30146 4 1 36 5 1 F 0 0 1 783 
1 30146 4 1 37 5 1 F 0 0 1 879 
1 30146 4 1 38 8 1 F 0 0 1 949 
1 30146 4 1 39 5 1 F 0 0 1 600 
