Subj Seed Prop Blk Trl SetSize Lag key keyIdx CorrResp ACC RT
1 81458 0 1 1 5 2 J 1 1 1 1676 
1 81458 0 1 2 8 2 F 0 1 0 1703 
1 81458 0 1 3 8 2 J 1 1 1 1026 
1 81458 0 1 4 8 2 J 1 1 1 2044 
1 81458 0 1 5 5 2 J 1 1 1 1084 
1 81458 0 1 6 5 2 J 1 1 1 1008 
1 81458 0 1 7 8 2 J 1 1 1 1886 
1 81458 0 1 8 5 2 J 1 1 1 948 
1 81458 0 1 9 2 1 F 0 0 1 1852 
1 81458 0 1 10 8 1 F 0 0 1 1234 
1 81458 0 1 11 2 2 J 1 1 1 1126 
1 81458 0 1 12 2 2 J 1 1 1 1082 
1 81458 0 1 13 2 2 J 1 1 1 943 
1 81458 0 1 14 5 1 F 0 0 1 2413 
1 81458 0 1 15 5 1 J 1 0 0 1029 
1 81458 0 1 16 5 2 J 1 1 1 1407 
1 81458 0 1 17 2 1 F 0 0 1 978 
1 81458 0 1 18 8 2 J 1 1 1 1241 
1 81458 0 1 19 8 2 J 1 1 1 1243 
1 81458 0 1 20 5 2 J 1 1 1 1119 
1 81458 0 1 21 8 2 J 1 1 1 1228 
1 81458 0 1 22 5 2 J 1 1 1 1018 
1 81458 0 1 23 2 2 J 1 1 1 1730 
1 81458 0 1 24 2 2 J 1 1 1 1057 
1 81458 0 1 25 2 2 J 1 1 1 947 
1 81458 0 1 26 2 2 J 1 1 1 972 
1 81458 0 1 27 2 2 J 1 1 1 793 
1 81458 0 1 28 5 2 F 0 1 0 1478 
1 81458 0 1 29 2 2 J 1 1 1 1081 
1 81458 0 1 30 8 1 J 1 0 0 1623 
1 81458 0 1 31 2 2 J 1 1 1 900 
1 81458 0 1 32 2 2 J 1 1 1 974 
1 81458 0 1 33 5 2 J 1 1 1 877 
1 81458 0 1 34 8 2 J 1 1 1 921 
1 81458 0 1 35 5 2 J 1 1 1 759 
1 81458 0 1 36 8 2 J 1 1 1 1810 
1 81458 0 1 37 5 2 J 1 1 1 1201 
1 81458 0 1 38 8 2 J 1 1 1 1038 
1 81458 0 1 39 5 1 J 1 0 0 2153 
1 81458 0 1 40 5 2 J 1 1 1 1047 
1 81458 0 1 41 2 2 J 1 1 1 1018 
1 81458 0 1 42 8 2 J 1 1 1 1124 
1 81458 0 1 43 2 2 J 1 1 1 684 
1 81458 0 1 44 8 2 J 1 1 1 714 
1 81458 0 1 45 8 2 J 1 1 1 910 
1 81458 0 1 46 8 2 J 1 1 1 714 
1 81458 0 1 47 5 2 J 1 1 1 833 
1 81458 0 1 48 8 1 J 1 0 0 3275 
1 81458 0 1 49 5 2 J 1 1 1 2456 
1 81458 0 1 50 2 1 F 0 0 1 1021 
1 81458 0 1 51 8 2 J 1 1 1 1552 
1 81458 0 1 52 5 2 J 1 1 1 1112 
1 81458 0 1 53 8 2 J 1 1 1 2373 
1 81458 0 1 54 2 2 J 1 1 1 916 
1 81458 0 1 55 5 2 J 1 1 1 1255 
1 81458 0 1 56 8 2 F 0 1 0 1531 
1 81458 0 1 57 5 2 J 1 1 1 726 
1 81458 0 1 58 2 2 J 1 1 1 1146 
1 81458 0 1 59 2 2 J 1 1 1 890 
1 81458 0 1 60 2 2 J 1 1 1 1124 
1 81458 2 2 1 8 1 J 1 0 0 910 
1 81458 2 2 2 5 1 F 0 0 1 1318 
1 81458 2 2 3 5 2 J 1 1 1 1712 
1 81458 2 2 4 5 2 J 1 1 1 1304 
1 81458 2 2 5 5 2 J 1 1 1 1024 
1 81458 2 2 6 2 1 F 0 0 1 1139 
1 81458 2 2 7 8 2 F 0 1 0 1755 
1 81458 2 2 8 8 1 F 0 0 1 1417 
1 81458 2 2 9 8 2 J 1 1 1 1506 
1 81458 2 2 10 5 2 J 1 1 1 1032 
1 81458 2 2 11 8 2 J 1 1 1 789 
1 81458 2 2 12 5 1 F 0 0 1 1814 
1 81458 2 2 13 5 1 F 0 0 1 1390 
1 81458 2 2 14 2 2 J 1 1 1 1100 
