Subj Seed Prop Blk Trl SetSize Lag key keyIdx CorrResp ACC RT
16 59068 2 1 1 8 2 F 0 1 0 1347 
16 59068 2 1 2 8 1 F 0 0 1 1332 
16 59068 2 1 3 5 2 F 0 1 0 544 
16 59068 2 1 4 2 2 F 0 1 0 1078 
16 59068 2 1 5 2 1 F 0 0 1 823 
16 59068 2 1 6 5 2 F 0 1 0 1247 
16 59068 2 1 7 2 2 J 1 1 1 1286 
16 59068 2 1 8 2 1 J 1 0 0 814 
16 59068 2 1 9 2 2 F 0 1 0 828 
16 59068 2 1 10 5 2 J 1 1 1 1082 
16 59068 2 1 11 5 1 J 1 0 0 934 
16 59068 2 1 12 8 1 J 1 0 0 834 
16 59068 2 1 13 5 2 F 0 1 0 1330 
16 59068 2 1 14 8 2 J 1 1 1 1007 
16 59068 2 1 15 2 2 J 1 1 1 997 
16 59068 2 1 16 8 1 J 1 0 0 1494 
16 59068 2 1 17 8 2 F 0 1 0 921 
16 59068 2 1 18 8 1 J 1 0 0 1011 
16 59068 2 1 19 8 2 J 1 1 1 1270 
16 59068 2 1 20 2 1 J 1 0 0 1262 
16 59068 2 1 21 5 2 J 1 1 1 1379 
16 59068 2 1 22 2 1 F 0 0 1 1152 
16 59068 2 1 23 2 2 J 1 1 1 1261 
16 59068 2 1 24 8 1 F 0 0 1 1217 
16 59068 2 1 25 5 2 F 0 1 0 1871 
16 59068 2 1 26 8 1 J 1 0 0 2660 
16 59068 2 1 27 8 2 F 0 1 0 2911 
16 59068 2 1 28 8 2 J 1 1 1 1798 
16 59068 2 1 29 5 1 J 1 0 0 1420 
16 59068 2 1 30 2 1 F 0 0 1 1628 
16 59068 2 1 31 8 2 J 1 1 1 2163 
16 59068 2 1 32 2 1 F 0 0 1 1004 
16 59068 2 1 33 5 1 J 1 0 0 1636 
16 59068 2 1 34 2 1 F 0 0 1 1095 
16 59068 2 1 35 8 2 J 1 1 1 1412 
16 59068 2 1 36 5 1 F 0 0 1 2332 
16 59068 2 1 37 5 2 J 1 1 1 1580 
16 59068 2 1 38 5 1 F 0 0 1 5164 
16 59068 2 1 39 8 1 F 0 0 1 2017 
16 59068 2 1 40 2 1 F 0 0 1 4960 
16 59068 2 1 41 5 1 F 0 0 1 1096 
16 59068 2 1 42 8 2 J 1 1 1 2180 
16 59068 2 1 43 2 2 J 1 1 1 1647 
16 59068 2 1 44 5 1 F 0 0 1 1195 
16 59068 2 1 45 8 1 F 0 0 1 1940 
16 59068 2 1 46 5 2 F 0 1 0 1321 
16 59068 2 1 47 2 1 J 1 0 0 1549 
