Subj Seed Prop Blk Trl SetSize Lag key keyIdx CorrResp ACC RT
5 12336 3 1 1 5 2 J 1 1 1 1295 
5 12336 3 1 2 5 2 J 1 1 1 874 
5 12336 3 1 3 5 1 F 0 0 1 923 
5 12336 3 1 4 8 1 F 0 0 1 1085 
5 12336 3 1 5 5 2 J 1 1 1 1211 
5 12336 3 1 6 2 1 F 0 0 1 1760 
5 12336 3 1 7 5 2 F 0 1 0 685 
5 12336 3 1 8 5 1 F 0 0 1 973 
5 12336 3 1 9 2 1 F 0 0 1 1303 
5 12336 3 1 10 5 1 F 0 0 1 1271 
5 12336 3 1 11 8 1 J 1 0 0 1306 
5 12336 3 1 12 2 1 F 0 0 1 1199 
5 12336 3 1 13 5 1 F 0 0 1 1267 
5 12336 3 1 14 2 1 F 0 0 1 909 
5 12336 3 1 15 5 1 F 0 0 1 843 
5 12336 3 1 16 8 2 F 0 1 0 918 
5 12336 3 1 17 5 1 F 0 0 1 1188 
5 12336 3 1 18 8 2 J 1 1 1 1690 
5 12336 3 1 19 8 1 F 0 0 1 1223 
5 12336 3 1 20 8 2 J 1 1 1 1225 
5 12336 3 1 21 5 1 F 0 0 1 1381 
5 12336 3 1 22 8 1 F 0 0 1 1532 
5 12336 3 1 23 5 1 F 0 0 1 1139 
5 12336 3 1 24 2 2 J 1 1 1 1135 
5 12336 3 1 25 8 1 F 0 0 1 2353 
5 12336 3 1 26 2 1 F 0 0 1 1176 
5 12336 3 1 27 2 2 J 1 1 1 1190 
5 12336 3 1 28 2 1 F 0 0 1 1301 
5 12336 3 1 29 2 1 F 0 0 1 936 
5 12336 3 1 30 2 2 J 1 1 1 1032 
5 12336 3 1 31 5 1 F 0 0 1 1178 
5 12336 3 1 32 8 1 F 0 0 1 1565 
5 12336 3 1 33 8 1 F 0 0 1 936 
5 12336 3 1 34 2 2 J 1 1 1 832 
5 12336 3 1 35 5 2 J 1 1 1 977 
5 12336 3 1 36 2 1 F 0 0 1 1192 
5 12336 3 1 37 2 2 J 1 1 1 1253 
5 12336 3 1 38 8 2 F 0 1 0 2606 
5 12336 3 1 39 2 2 J 1 1 1 798 
5 12336 3 1 40 8 1 F 0 0 1 1372 
5 12336 3 1 41 8 1 F 0 0 1 1193 
5 12336 3 1 42 5 1 F 0 0 1 1362 
5 12336 3 1 43 8 1 F 0 0 1 1151 
5 12336 3 1 44 5 1 F 0 0 1 1403 
5 12336 3 1 45 5 1 F 0 0 1 917 
5 12336 3 1 46 2 1 F 0 0 1 661 
5 12336 3 1 47 8 1 F 0 0 1 1037 
5 12336 3 1 48 2 1 F 0 0 1 862 
5 12336 3 1 49 2 1 F 0 0 1 1165 
5 12336 3 1 50 8 2 J 1 1 1 920 
5 12336 3 1 51 5 2 J 1 1 1 868 
5 12336 3 1 52 8 1 F 0 0 1 2799 
5 12336 3 1 53 2 1 F 0 0 1 815 
5 12336 3 1 54 8 1 F 0 0 1 1117 
5 12336 3 1 55 5 1 F 0 0 1 999 
5 12336 3 1 56 2 1 F 0 0 1 1334 
5 12336 3 1 57 8 1 F 0 0 1 878 
5 12336 3 1 58 8 2 J 1 1 1 907 
5 12336 3 1 59 2 1 F 0 0 1 744 
5 12336 3 1 60 5 1 F 0 0 1 724 
5 12336 1 2 1 8 1 F 0 0 1 1063 
5 12336 1 2 2 5 2 J 1 1 1 470 
5 12336 1 2 3 2 2 J 1 1 1 712 
5 12336 1 2 4 2 2 J 1 1 1 535 
5 12336 1 2 5 8 1 F 0 0 1 757 
5 12336 1 2 6 8 1 F 0 0 1 824 
5 12336 1 2 7 2 1 F 0 0 1 763 
5 12336 1 2 8 8 2 F 0 1 0 689 
5 12336 1 2 9 2 1 F 0 0 1 817 
5 12336 1 2 10 2 2 J 1 1 1 574 
5 12336 1 2 11 8 2 F 0 1 0 831 
5 12336 1 2 12 8 1 F 0 0 1 784 
5 12336 1 2 13 5 1 F 0 0 1 878 
5 12336 1 2 14 8 2 J 1 1 1 515 
5 12336 1 2 15 8 2 J 1 1 1 593 
5 12336 1 2 16 2 1 F 0 0 1 503 
5 12336 1 2 17 2 1 F 0 0 1 752 
5 12336 1 2 18 8 2 J 1 1 1 1074 
5 12336 1 2 19 5 2 J 1 1 1 565 
5 12336 1 2 20 8 2 J 1 1 1 472 
5 12336 1 2 21 2 2 J 1 1 1 518 
5 12336 1 2 22 2 2 J 1 1 1 457 
5 12336 1 2 23 5 2 J 1 1 1 772 
5 12336 1 2 24 8 2 J 1 1 1 530 
5 12336 1 2 25 8 2 J 1 1 1 817 
5 12336 1 2 26 5 2 F 0 1 0 1147 
5 12336 1 2 27 8 2 J 1 1 1 583 
5 12336 1 2 28 2 2 J 1 1 1 673 
5 12336 1 2 29 8 2 J 1 1 1 649 
5 12336 1 2 30 8 2 J 1 1 1 768 
5 12336 1 2 31 5 1 F 0 0 1 1723 
5 12336 1 2 32 5 2 J 1 1 1 674 
5 12336 1 2 33 2 2 J 1 1 1 495 
5 12336 1 2 34 8 2 J 1 1 1 702 
5 12336 1 2 35 2 2 J 1 1 1 848 
5 12336 1 2 36 2 2 J 1 1 1 992 
5 12336 1 2 37 8 2 J 1 1 1 672 
5 12336 1 2 38 5 1 F 0 0 1 765 
5 12336 1 2 39 2 1 F 0 0 1 838 
5 12336 1 2 40 8 1 F 0 0 1 1264 
5 12336 1 2 41 5 2 J 1 1 1 620 
5 12336 1 2 42 5 1 F 0 0 1 795 
5 12336 1 2 43 5 2 J 1 1 1 662 
5 12336 1 2 44 2 1 F 0 0 1 894 
5 12336 1 2 45 2 2 J 1 1 1 670 
5 12336 1 2 46 2 2 J 1 1 1 647 
5 12336 1 2 47 5 2 J 1 1 1 756 
5 12336 1 2 48 5 2 J 1 1 1 602 
5 12336 1 2 49 5 1 F 0 0 1 913 
5 12336 1 2 50 8 2 J 1 1 1 695 
5 12336 1 2 51 5 1 F 0 0 1 953 
5 12336 1 2 52 5 2 F 0 1 0 690 
5 12336 1 2 53 8 1 F 0 0 1 683 
5 12336 1 2 54 5 2 J 1 1 1 593 
5 12336 1 2 55 2 2 J 1 1 1 863 
5 12336 1 2 56 5 2 J 1 1 1 893 
5 12336 1 2 57 5 2 J 1 1 1 514 
5 12336 1 2 58 2 2 J 1 1 1 1013 
5 12336 1 2 59 2 2 J 1 1 1 655 
5 12336 1 2 60 5 2 J 1 1 1 650 
5 12336 4 3 1 8 1 F 0 0 1 983 
5 12336 4 3 2 5 1 F 0 0 1 749 
5 12336 4 3 3 5 1 J 1 0 0 1190 
5 12336 4 3 4 2 2 J 1 1 1 590 
5 12336 4 3 5 5 1 F 0 0 1 666 
5 12336 4 3 6 2 1 F 0 0 1 712 
5 12336 4 3 7 8 1 F 0 0 1 774 
5 12336 4 3 8 2 1 F 0 0 1 968 
5 12336 4 3 9 8 1 F 0 0 1 775 
5 12336 4 3 10 5 1 F 0 0 1 637 
5 12336 4 3 11 2 1 F 0 0 1 388 
5 12336 4 3 12 2 1 F 0 0 1 543 
5 12336 4 3 13 5 1 F 0 0 1 587 
5 12336 4 3 14 2 1 F 0 0 1 886 
5 12336 4 3 15 5 1 F 0 0 1 739 
5 12336 4 3 16 2 2 J 1 1 1 990 
5 12336 4 3 17 5 2 J 1 1 1 698 
5 12336 4 3 18 8 1 F 0 0 1 658 
5 12336 4 3 19 8 1 F 0 0 1 833 
5 12336 4 3 20 8 1 J 1 0 0 720 
5 12336 4 3 21 2 1 F 0 0 1 1104 
5 12336 4 3 22 5 1 F 0 0 1 977 
5 12336 4 3 23 5 1 F 0 0 1 681 
5 12336 4 3 24 8 1 J 1 0 0 737 
5 12336 4 3 25 2 1 F 0 0 1 590 
5 12336 4 3 26 8 1 F 0 0 1 1264 
5 12336 4 3 27 5 1 F 0 0 1 539 
5 12336 4 3 28 8 1 F 0 0 1 680 
5 12336 4 3 29 5 1 F 0 0 1 700 
5 12336 4 3 30 8 2 J 1 1 1 873 
5 12336 4 3 31 5 2 J 1 1 1 706 
5 12336 4 3 32 2 1 F 0 0 1 856 
5 12336 4 3 33 8 1 F 0 0 1 677 
5 12336 4 3 34 8 1 F 0 0 1 632 
5 12336 4 3 35 8 2 F 0 1 0 660 
5 12336 4 3 36 8 1 F 0 0 1 1111 
5 12336 4 3 37 2 1 F 0 0 1 519 
5 12336 4 3 38 5 1 F 0 0 1 639 
5 12336 4 3 39 8 1 F 0 0 1 1048 
5 12336 4 3 40 8 2 F 0 1 0 944 
5 12336 4 3 41 2 1 F 0 0 1 671 
5 12336 4 3 42 5 1 F 0 0 1 602 
5 12336 4 3 43 5 2 J 1 1 1 834 
5 12336 4 3 44 2 2 J 1 1 1 928 
5 12336 4 3 45 5 1 F 0 0 1 724 
5 12336 4 3 46 8 1 F 0 0 1 718 
5 12336 4 3 47 8 1 F 0 0 1 716 
5 12336 4 3 48 2 1 F 0 0 1 815 
5 12336 4 3 49 5 1 F 0 0 1 801 
5 12336 4 3 50 2 1 J 1 0 0 1055 
5 12336 4 3 51 2 1 F 0 0 1 782 
5 12336 4 3 52 5 1 F 0 0 1 657 
5 12336 4 3 53 2 1 F 0 0 1 757 
5 12336 4 3 54 5 1 F 0 0 1 624 
5 12336 4 3 55 2 1 F 0 0 1 1324 
5 12336 4 3 56 2 1 F 0 0 1 607 
5 12336 4 3 57 8 1 F 0 0 1 847 
5 12336 4 3 58 8 1 F 0 0 1 848 
5 12336 4 3 59 2 1 F 0 0 1 743 
5 12336 4 3 60 5 1 F 0 0 1 612 
5 12336 2 4 1 2 1 F 0 0 1 644 
5 12336 2 4 2 8 1 F 0 0 1 759 
5 12336 2 4 3 5 2 F 0 1 0 499 
5 12336 2 4 4 8 1 F 0 0 1 827 
5 12336 2 4 5 5 1 J 1 0 0 550 
5 12336 2 4 6 8 2 J 1 1 1 1609 
5 12336 2 4 7 5 2 J 1 1 1 861 
5 12336 2 4 8 5 1 F 0 0 1 938 
5 12336 2 4 9 2 1 F 0 0 1 590 
5 12336 2 4 10 5 2 J 1 1 1 722 
5 12336 2 4 11 8 2 J 1 1 1 615 
5 12336 2 4 12 8 2 F 0 1 0 800 
5 12336 2 4 13 8 2 J 1 1 1 912 
5 12336 2 4 14 5 2 F 0 1 0 788 
5 12336 2 4 15 2 2 J 1 1 1 623 
5 12336 2 4 16 2 1 F 0 0 1 735 
5 12336 2 4 17 2 2 J 1 1 1 760 
5 12336 2 4 18 5 1 F 0 0 1 794 
5 12336 2 4 19 2 1 F 0 0 1 903 
5 12336 2 4 20 8 2 F 0 1 0 901 
5 12336 2 4 21 5 1 F 0 0 1 779 
5 12336 2 4 22 8 1 F 0 0 1 875 
5 12336 2 4 23 8 2 F 0 1 0 710 
5 12336 2 4 24 2 2 J 1 1 1 695 
5 12336 2 4 25 5 2 J 1 1 1 738 
5 12336 2 4 26 5 1 F 0 0 1 852 
5 12336 2 4 27 2 2 J 1 1 1 617 
5 12336 2 4 28 5 2 J 1 1 1 746 
5 12336 2 4 29 5 1 F 0 0 1 712 
5 12336 2 4 30 8 2 F 0 1 0 700 
5 12336 2 4 31 2 1 F 0 0 1 694 
5 12336 2 4 32 5 1 F 0 0 1 866 
5 12336 2 4 33 8 2 F 0 1 0 1539 
5 12336 2 4 34 5 2 J 1 1 1 694 
