Subj Seed Prop Blk Trl SetSize Lag key keyIdx CorrResp ACC RT
19 78184 4 1 1 8 1 F 0 0 1 717 
19 78184 4 1 2 2 1 J 1 0 0 457 
19 78184 4 1 3 8 1 F 0 0 1 513 
19 78184 4 1 4 5 1 F 0 0 1 465 
19 78184 4 1 5 8 1 F 0 0 1 342 
19 78184 4 1 6 2 1 F 0 0 1 312 
19 78184 4 1 7 2 1 F 0 0 1 341 
19 78184 4 1 8 8 2 F 0 1 0 390 
19 78184 4 1 9 8 1 F 0 0 1 491 
19 78184 4 1 10 8 1 F 0 0 1 258 
19 78184 4 1 11 2 1 F 0 0 1 191 
19 78184 4 1 12 2 1 F 0 0 1 294 
19 78184 4 1 13 2 1 F 0 0 1 365 
19 78184 4 1 14 8 1 F 0 0 1 503 
19 78184 4 1 15 8 1 F 0 0 1 587 
19 78184 4 1 16 5 1 F 0 0 1 257 
19 78184 4 1 17 8 1 F 0 0 1 454 
19 78184 4 1 18 5 2 F 0 1 0 453 
19 78184 4 1 19 5 1 F 0 0 1 379 
19 78184 4 1 20 8 1 F 0 0 1 312 
19 78184 4 1 21 5 1 F 0 0 1 236 
19 78184 4 1 22 5 1 F 0 0 1 324 
19 78184 4 1 23 5 1 F 0 0 1 259 
19 78184 4 1 24 8 1 F 0 0 1 204 
19 78184 4 1 25 2 1 F 0 0 1 279 
19 78184 4 1 26 8 1 F 0 0 1 272 
19 78184 4 1 27 2 2 F 0 1 0 295 
19 78184 4 1 28 8 2 F 0 1 0 1290 
19 78184 4 1 29 5 1 F 0 0 1 314 
19 78184 4 1 30 2 1 F 0 0 1 286 
19 78184 4 1 31 2 1 F 0 0 1 469 
19 78184 4 1 32 8 2 F 0 1 0 575 
19 78184 4 1 33 5 1 F 0 0 1 502 
19 78184 4 1 34 8 1 F 0 0 1 262 
19 78184 4 1 35 5 2 F 0 1 0 363 
19 78184 4 1 36 2 1 F 0 0 1 367 
19 78184 4 1 37 2 1 F 0 0 1 287 
19 78184 4 1 38 8 1 F 0 0 1 263 
19 78184 4 1 39 2 1 F 0 0 1 305 
19 78184 4 1 40 5 1 F 0 0 1 4933 
19 78184 4 1 41 5 2 F 0 1 0 323 
19 78184 4 1 42 2 1 F 0 0 1 429 
19 78184 4 1 43 5 1 F 0 0 1 498 
19 78184 4 1 44 2 1 F 0 0 1 487 
19 78184 4 1 45 5 1 F 0 0 1 426 
19 78184 4 1 46 5 1 F 0 0 1 396 
19 78184 4 1 47 5 1 F 0 0 1 476 
19 78184 4 1 48 2 2 F 0 1 0 808 
19 78184 4 1 49 2 1 F 0 0 1 1455 
19 78184 4 1 50 5 1 F 0 0 1 594 
19 78184 4 1 51 8 1 F 0 0 1 436 
19 78184 4 1 52 5 1 F 0 0 1 372 
19 78184 4 1 53 5 1 F 0 0 1 374 
19 78184 4 1 54 8 1 F 0 0 1 375 
19 78184 4 1 55 8 1 F 0 0 1 379 
19 78184 4 1 56 2 1 F 0 0 1 480 
19 78184 4 1 57 2 1 F 0 0 1 472 
19 78184 4 1 58 2 2 J 1 1 1 484 
19 78184 4 1 59 8 1 F 0 0 1 471 
19 78184 4 1 60 5 1 F 0 0 1 365 
19 78184 1 2 1 5 2 J 1 1 1 376 
19 78184 1 2 2 8 2 J 1 1 1 441 
19 78184 1 2 3 2 2 J 1 1 1 471 
19 78184 1 2 4 2 2 J 1 1 1 391 
19 78184 1 2 5 2 1 F 0 0 1 550 
19 78184 1 2 6 2 1 F 0 0 1 719 
19 78184 1 2 7 2 2 J 1 1 1 486 
19 78184 1 2 8 5 2 F 0 1 0 701 
19 78184 1 2 9 8 1 F 0 0 1 718 
19 78184 1 2 10 5 1 F 0 0 1 446 
19 78184 1 2 11 8 2 F 0 1 0 486 
19 78184 1 2 12 8 2 F 0 1 0 458 
19 78184 1 2 13 5 2 J 1 1 1 677 
19 78184 1 2 14 8 2 F 0 1 0 865 
19 78184 1 2 15 8 1 F 0 0 1 848 
19 78184 1 2 16 8 1 F 0 0 1 760 
19 78184 1 2 17 2 1 F 0 0 1 480 
19 78184 1 2 18 5 1 F 0 0 1 613 
19 78184 1 2 19 5 1 J 1 0 0 581 
19 78184 1 2 20 5 1 F 0 0 1 964 
19 78184 1 2 21 8 1 F 0 0 1 416 
19 78184 1 2 22 8 2 F 0 1 0 665 
19 78184 1 2 23 5 2 F 0 1 0 774 
19 78184 1 2 24 5 2 J 1 1 1 708 
19 78184 1 2 25 2 2 J 1 1 1 631 
19 78184 1 2 26 8 1 F 0 0 1 615 
19 78184 1 2 27 8 2 F 0 1 0 756 
19 78184 1 2 28 5 2 J 1 1 1 467 
19 78184 1 2 29 2 2 J 1 1 1 471 
19 78184 1 2 30 8 2 F 0 1 0 676 
19 78184 1 2 31 2 1 F 0 0 1 576 
19 78184 1 2 32 8 1 F 0 0 1 464 
19 78184 1 2 33 5 2 F 0 1 0 572 
19 78184 1 2 34 2 2 F 0 1 0 604 
19 78184 1 2 35 8 2 F 0 1 0 607 
19 78184 1 2 36 5 2 J 1 1 1 692 
19 78184 1 2 37 5 2 J 1 1 1 403 
19 78184 1 2 38 2 2 J 1 1 1 461 
19 78184 1 2 39 2 1 F 0 0 1 608 
19 78184 1 2 40 8 2 F 0 1 0 743 
19 78184 1 2 41 8 2 F 0 1 0 650 
19 78184 1 2 42 5 2 F 0 1 0 564 
19 78184 1 2 43 2 2 J 1 1 1 542 
19 78184 1 2 44 5 2 F 0 1 0 714 
19 78184 1 2 45 5 1 F 0 0 1 834 
19 78184 1 2 46 5 2 J 1 1 1 538 
19 78184 1 2 47 2 2 J 1 1 1 574 
19 78184 1 2 48 2 1 F 0 0 1 590 
19 78184 1 2 49 2 2 J 1 1 1 479 
19 78184 1 2 50 5 2 J 1 1 1 724 
19 78184 1 2 51 8 2 J 1 1 1 543 
19 78184 1 2 52 2 2 J 1 1 1 454 
19 78184 1 2 53 5 1 F 0 0 1 787 
19 78184 1 2 54 2 2 J 1 1 1 639 
19 78184 1 2 55 5 2 J 1 1 1 660 
19 78184 1 2 56 2 2 J 1 1 1 520 
19 78184 1 2 57 2 2 J 1 1 1 456 
19 78184 1 2 58 8 2 F 0 1 0 901 
19 78184 1 2 59 8 2 J 1 1 1 527 
19 78184 1 2 60 8 2 J 1 1 1 427 
19 78184 0 3 1 5 2 J 1 1 1 371 
19 78184 0 3 2 8 2 J 1 1 1 399 
19 78184 0 3 3 5 2 J 1 1 1 485 
19 78184 0 3 4 8 2 J 1 1 1 420 
19 78184 0 3 5 2 2 J 1 1 1 344 
19 78184 0 3 6 8 2 J 1 1 1 414 
19 78184 0 3 7 5 2 J 1 1 1 406 
19 78184 0 3 8 2 2 J 1 1 1 408 
19 78184 0 3 9 8 2 F 0 1 0 1069 
19 78184 0 3 10 5 2 J 1 1 1 370 
19 78184 0 3 11 5 1 J 1 0 0 406 
19 78184 0 3 12 2 2 J 1 1 1 551 
19 78184 0 3 13 2 2 J 1 1 1 405 
19 78184 0 3 14 2 2 J 1 1 1 423 
19 78184 0 3 15 2 2 J 1 1 1 357 
19 78184 0 3 16 2 2 J 1 1 1 359 
19 78184 0 3 17 8 2 J 1 1 1 1125 
19 78184 0 3 18 8 2 J 1 1 1 369 
19 78184 0 3 19 8 2 J 1 1 1 466 
19 78184 0 3 20 2 2 J 1 1 1 357 
19 78184 0 3 21 8 1 J 1 0 0 352 
19 78184 0 3 22 8 2 J 1 1 1 632 
19 78184 0 3 23 2 2 J 1 1 1 400 
19 78184 0 3 24 5 2 J 1 1 1 439 
19 78184 0 3 25 2 1 F 0 0 1 599 
19 78184 0 3 26 5 2 F 0 1 0 684 
19 78184 0 3 27 5 2 F 0 1 0 822 
19 78184 0 3 28 2 1 F 0 0 1 584 
19 78184 0 3 29 5 2 F 0 1 0 624 
19 78184 0 3 30 5 2 F 0 1 0 612 
19 78184 0 3 31 5 2 F 0 1 0 553 
19 78184 0 3 32 5 2 J 1 1 1 685 
19 78184 0 3 33 5 2 J 1 1 1 572 
19 78184 0 3 34 8 2 J 1 1 1 416 
19 78184 0 3 35 2 2 J 1 1 1 367 
19 78184 0 3 36 8 2 J 1 1 1 417 
19 78184 0 3 37 5 2 J 1 1 1 421 
19 78184 0 3 38 2 2 J 1 1 1 374 
19 78184 0 3 39 2 2 J 1 1 1 351 
19 78184 0 3 40 8 1 J 1 0 0 591 
19 78184 0 3 41 2 2 J 1 1 1 472 
19 78184 0 3 42 5 2 J 1 1 1 598 
19 78184 0 3 43 8 2 F 0 1 0 688 
19 78184 0 3 44 8 2 J 1 1 1 716 
19 78184 0 3 45 2 1 F 0 0 1 680 
19 78184 0 3 46 2 2 J 1 1 1 519 
19 78184 0 3 47 5 1 F 0 0 1 604 
19 78184 0 3 48 8 2 J 1 1 1 754 
19 78184 0 3 49 8 2 F 0 1 0 745 
19 78184 0 3 50 8 2 J 1 1 1 658 
19 78184 0 3 51 5 2 J 1 1 1 597 
19 78184 0 3 52 2 2 J 1 1 1 407 
19 78184 0 3 53 2 2 J 1 1 1 455 
19 78184 0 3 54 8 1 J 1 0 0 448 
19 78184 0 3 55 5 2 J 1 1 1 446 
19 78184 0 3 56 2 2 J 1 1 1 447 
19 78184 0 3 57 8 2 F 0 1 0 763 
19 78184 0 3 58 5 1 J 1 0 0 1138 
19 78184 0 3 59 8 2 J 1 1 1 514 
19 78184 0 3 60 5 2 F 0 1 0 758 
19 78184 3 4 1 2 1 F 0 0 1 564 
19 78184 3 4 2 5 1 F 0 0 1 571 
19 78184 3 4 3 5 1 F 0 0 1 661 
19 78184 3 4 4 5 1 F 0 0 1 570 
19 78184 3 4 5 2 1 F 0 0 1 384 
19 78184 3 4 6 8 1 F 0 0 1 439 
19 78184 3 4 7 8 1 F 0 0 1 407 
19 78184 3 4 8 2 2 F 0 1 0 641 
19 78184 3 4 9 2 1 F 0 0 1 367 
19 78184 3 4 10 2 1 F 0 0 1 542 
19 78184 3 4 11 5 2 J 1 1 1 916 
19 78184 3 4 12 8 2 F 0 1 0 681 
19 78184 3 4 13 2 2 J 1 1 1 654 
19 78184 3 4 14 2 2 J 1 1 1 765 
19 78184 3 4 15 2 2 J 1 1 1 646 
19 78184 3 4 16 8 1 F 0 0 1 755 
19 78184 3 4 17 5 2 J 1 1 1 660 
19 78184 3 4 18 8 1 F 0 0 1 649 
19 78184 3 4 19 5 2 F 0 1 0 809 
19 78184 3 4 20 2 1 F 0 0 1 665 
19 78184 3 4 21 5 1 J 1 0 0 812 
19 78184 3 4 22 5 1 F 0 0 1 449 
19 78184 3 4 23 5 1 F 0 0 1 555 
19 78184 3 4 24 8 2 F 0 1 0 395 
19 78184 3 4 25 2 1 F 0 0 1 414 
19 78184 3 4 26 8 1 F 0 0 1 623 
19 78184 3 4 27 2 1 F 0 0 1 575 
19 78184 3 4 28 2 1 F 0 0 1 495 
19 78184 3 4 29 8 2 F 0 1 0 622 
19 78184 3 4 30 2 2 J 1 1 1 633 
19 78184 3 4 31 8 2 F 0 1 0 545 
19 78184 3 4 32 8 2 F 0 1 0 567 
19 78184 3 4 33 8 1 F 0 0 1 515 
19 78184 3 4 34 8 1 F 0 0 1 553 
19 78184 3 4 35 8 2 J 1 1 1 730 
19 78184 3 4 36 5 1 F 0 0 1 659 
19 78184 3 4 37 5 2 J 1 1 1 652 
19 78184 3 4 38 8 1 F 0 0 1 698 
19 78184 3 4 39 2 1 F 0 0 1 632 
19 78184 3 4 40 5 1 F 0 0 1 475 
19 78184 3 4 41 5 1 F 0 0 1 490 
19 78184 3 4 42 8 1 F 0 0 1 487 
19 78184 3 4 43 8 1 F 0 0 1 475 
19 78184 3 4 44 2 2 J 1 1 1 590 
19 78184 3 4 45 5 1 F 0 0 1 570 
19 78184 3 4 46 8 1 F 0 0 1 442 
19 78184 3 4 47 8 1 F 0 0 1 465 
19 78184 3 4 48 5 1 F 0 0 1 483 
19 78184 3 4 49 5 1 F 0 0 1 387 
19 78184 3 4 50 2 1 F 0 0 1 381 
19 78184 3 4 51 5 1 F 0 0 1 499 
19 78184 3 4 52 8 1 F 0 0 1 431 
19 78184 3 4 53 5 1 F 0 0 1 447 
19 78184 3 4 54 2 1 F 0 0 1 424 
19 78184 3 4 55 2 1 F 0 0 1 437 
19 78184 3 4 56 2 1 F 0 0 1 324 
19 78184 3 4 57 5 2 F 0 1 0 422 
19 78184 3 4 58 2 1 F 0 0 1 388 
19 78184 3 4 59 5 2 F 0 1 0 427 
19 78184 3 4 60 8 1 F 0 0 1 368 
19 78184 2 5 1 8 2 F 0 1 0 534 
19 78184 2 5 2 5 1 F 0 0 1 557 
19 78184 2 5 3 8 2 F 0 1 0 488 
19 78184 2 5 4 8 1 F 0 0 1 1024 
19 78184 2 5 5 5 2 J 1 1 1 644 
19 78184 2 5 6 2 1 F 0 0 1 432 
