Subj Seed Prop Blk Trl SetSize Lag key keyIdx CorrResp ACC RT
2 36294 2 1 1 8 2 J 1 1 1 3155 
2 36294 2 1 2 2 2 J 1 1 1 583 
2 36294 2 1 3 2 2 J 1 1 1 499 
2 36294 2 1 4 2 1 F 0 0 1 661 
2 36294 2 1 5 8 1 J 1 0 0 919 
2 36294 2 1 6 8 1 J 1 0 0 679 
2 36294 2 1 7 2 2 J 1 1 1 472 
2 36294 2 1 8 5 2 J 1 1 1 587 
2 36294 2 1 9 2 1 F 0 0 1 534 
2 36294 2 1 10 5 1 F 0 0 1 1043 
2 36294 2 1 11 2 2 J 1 1 1 895 
2 36294 2 1 12 8 1 J 1 0 0 1477 
2 36294 2 1 13 8 2 F 0 1 0 672 
2 36294 2 1 14 5 1 J 1 0 0 554 
2 36294 2 1 15 2 1 F 0 0 1 598 
2 36294 2 1 16 2 1 F 0 0 1 600 
2 36294 2 1 17 5 1 F 0 0 1 1092 
2 36294 2 1 18 2 2 J 1 1 1 918 
2 36294 2 1 19 5 2 F 0 1 0 1050 
2 36294 2 1 20 8 1 J 1 0 0 752 
2 36294 2 1 21 8 2 J 1 1 1 576 
2 36294 2 1 22 5 1 F 0 0 1 789 
2 36294 2 1 23 5 2 J 1 1 1 626 
2 36294 2 1 24 8 2 J 1 1 1 697 
2 36294 2 1 25 2 2 J 1 1 1 518 
2 36294 2 1 26 2 1 F 0 0 1 534 
2 36294 2 1 27 5 1 F 0 0 1 1009 
2 36294 2 1 28 8 1 F 0 0 1 944 
2 36294 2 1 29 8 2 F 0 1 0 680 
2 36294 2 1 30 5 2 F 0 1 0 851 
2 36294 2 1 31 5 2 F 0 1 0 905 
2 36294 2 1 32 5 1 F 0 0 1 1029 
2 36294 2 1 33 8 1 F 0 0 1 1280 
2 36294 2 1 34 8 1 F 0 0 1 1162 
2 36294 2 1 35 8 2 F 0 1 0 1080 
2 36294 2 1 36 8 2 J 1 1 1 655 
2 36294 2 1 37 2 1 F 0 0 1 661 
2 36294 2 1 38 2 1 F 0 0 1 525 
2 36294 2 1 39 8 1 J 1 0 0 813 
2 36294 2 1 40 2 2 J 1 1 1 758 
2 36294 2 1 41 5 1 J 1 0 0 669 
2 36294 2 1 42 5 1 F 0 0 1 635 
2 36294 2 1 43 5 2 J 1 1 1 464 
2 36294 2 1 44 8 2 F 0 1 0 1249 
2 36294 2 1 45 8 2 J 1 1 1 471 
2 36294 2 1 46 5 2 J 1 1 1 773 
2 36294 2 1 47 5 1 J 1 0 0 892 
2 36294 2 1 48 2 2 J 1 1 1 532 
2 36294 2 1 49 5 2 F 0 1 0 844 
2 36294 2 1 50 2 2 J 1 1 1 653 
2 36294 2 1 51 5 2 J 1 1 1 585 
2 36294 2 1 52 2 2 J 1 1 1 640 
2 36294 2 1 53 8 2 J 1 1 1 581 
2 36294 2 1 54 2 1 F 0 0 1 612 
2 36294 2 1 55 5 1 F 0 0 1 705 
2 36294 2 1 56 2 1 F 0 0 1 631 
2 36294 2 1 57 2 1 F 0 0 1 620 
2 36294 2 1 58 8 1 J 1 0 0 758 
2 36294 2 1 59 5 2 F 0 1 0 660 
2 36294 2 1 60 8 1 F 0 0 1 1097 
2 36294 4 2 1 2 1 F 0 0 1 756 
2 36294 4 2 2 5 2 F 0 1 0 425 
2 36294 4 2 3 5 1 F 0 0 1 684 
2 36294 4 2 4 2 1 F 0 0 1 419 
2 36294 4 2 5 2 1 F 0 0 1 710 
2 36294 4 2 6 2 1 F 0 0 1 446 
2 36294 4 2 7 2 1 F 0 0 1 613 
2 36294 4 2 8 5 1 F 0 0 1 1851 
2 36294 4 2 9 2 2 F 0 1 0 639 
2 36294 4 2 10 2 1 J 1 0 0 1565 
2 36294 4 2 11 8 1 F 0 0 1 813 
2 36294 4 2 12 5 1 F 0 0 1 620 
2 36294 4 2 13 2 1 F 0 0 1 734 
2 36294 4 2 14 5 1 F 0 0 1 586 
2 36294 4 2 15 2 1 F 0 0 1 822 
2 36294 4 2 16 2 1 F 0 0 1 709 
2 36294 4 2 17 2 1 F 0 0 1 597 
2 36294 4 2 18 8 1 F 0 0 1 366 
2 36294 4 2 19 2 1 F 0 0 1 1309 
2 36294 4 2 20 5 1 F 0 0 1 2802 
2 36294 4 2 21 8 1 F 0 0 1 549 
2 36294 4 2 22 8 1 F 0 0 1 367 
2 36294 4 2 23 8 1 F 0 0 1 528 
2 36294 4 2 24 2 1 F 0 0 1 383 
2 36294 4 2 25 2 1 F 0 0 1 396 
2 36294 4 2 26 5 1 F 0 0 1 411 
2 36294 4 2 27 2 1 F 0 0 1 326 
2 36294 4 2 28 8 2 F 0 1 0 277 
2 36294 4 2 29 5 1 F 0 0 1 371 
2 36294 4 2 30 8 1 F 0 0 1 336 
2 36294 4 2 31 8 1 F 0 0 1 303 
2 36294 4 2 32 5 1 F 0 0 1 672 
2 36294 4 2 33 8 1 F 0 0 1 406 
2 36294 4 2 34 2 2 F 0 1 0 375 
2 36294 4 2 35 8 1 F 0 0 1 345 
2 36294 4 2 36 8 1 F 0 0 1 480 
2 36294 4 2 37 5 1 F 0 0 1 346 
2 36294 4 2 38 8 2 F 0 1 0 312 
2 36294 4 2 39 5 1 F 0 0 1 300 
2 36294 4 2 40 5 1 F 0 0 1 676 
2 36294 4 2 41 5 1 F 0 0 1 291 
2 36294 4 2 42 8 1 F 0 0 1 303 
2 36294 4 2 43 8 1 F 0 0 1 491 
2 36294 4 2 44 5 1 F 0 0 1 332 
2 36294 4 2 45 2 1 F 0 0 1 459 
2 36294 4 2 46 5 1 F 0 0 1 573 
2 36294 4 2 47 8 1 F 0 0 1 550 
2 36294 4 2 48 8 1 F 0 0 1 431 
2 36294 4 2 49 8 1 F 0 0 1 792 
2 36294 4 2 50 8 1 F 0 0 1 447 
2 36294 4 2 51 2 2 F 0 1 0 319 
2 36294 4 2 52 5 1 F 0 0 1 324 
2 36294 4 2 53 5 1 F 0 0 1 980 
2 36294 4 2 54 2 1 F 0 0 1 445 
2 36294 4 2 55 5 1 F 0 0 1 363 
2 36294 4 2 56 8 2 F 0 1 0 439 
2 36294 4 2 57 5 2 F 0 1 0 283 
2 36294 4 2 58 2 1 F 0 0 1 335 
2 36294 4 2 59 5 2 F 0 1 0 434 
2 36294 4 2 60 8 1 F 0 0 1 311 
2 36294 3 3 1 8 2 F 0 1 0 493 
2 36294 3 3 2 2 1 F 0 0 1 624 
2 36294 3 3 3 8 1 F 0 0 1 433 
2 36294 3 3 4 8 2 F 0 1 0 478 
2 36294 3 3 5 5 2 J 1 1 1 1659 
2 36294 3 3 6 8 1 F 0 0 1 481 
2 36294 3 3 7 8 1 F 0 0 1 417 
2 36294 3 3 8 8 1 F 0 0 1 369 
2 36294 3 3 9 2 1 F 0 0 1 377 
2 36294 3 3 10 2 1 F 0 0 1 437 
2 36294 3 3 11 8 1 F 0 0 1 799 
2 36294 3 3 12 2 2 F 0 1 0 391 
2 36294 3 3 13 5 1 F 0 0 1 406 
2 36294 3 3 14 8 1 F 0 0 1 472 
2 36294 3 3 15 2 1 F 0 0 1 414 
2 36294 3 3 16 2 2 J 1 1 1 1943 
2 36294 3 3 17 5 2 J 1 1 1 811 
2 36294 3 3 18 5 1 F 0 0 1 836 
2 36294 3 3 19 5 1 F 0 0 1 943 
2 36294 3 3 20 5 1 F 0 0 1 939 
2 36294 3 3 21 5 2 F 0 1 0 874 
2 36294 3 3 22 5 2 J 1 1 1 652 
2 36294 3 3 23 5 2 F 0 1 0 707 
2 36294 3 3 24 2 1 F 0 0 1 796 
2 36294 3 3 25 2 1 F 0 0 1 495 
2 36294 3 3 26 5 1 F 0 0 1 578 
2 36294 3 3 27 8 1 F 0 0 1 509 
2 36294 3 3 28 8 2 F 0 1 0 353 
2 36294 3 3 29 2 1 F 0 0 1 391 
2 36294 3 3 30 2 1 F 0 0 1 556 
2 36294 3 3 31 2 1 F 0 0 1 350 
2 36294 3 3 32 8 1 F 0 0 1 412 
2 36294 3 3 33 5 1 F 0 0 1 322 
