Subj Seed Prop Blk Trl SetSize Lag key keyIdx CorrResp ACC RT
5 72588 3 1 1 5 2 J 1 1 1 954 
5 72588 3 1 2 5 1 F 0 0 1 668 
5 72588 3 1 3 2 1 F 0 0 1 632 
5 72588 3 1 4 5 1 F 0 0 1 811 
5 72588 3 1 5 5 2 J 1 1 1 668 
5 72588 3 1 6 8 1 F 0 0 1 759 
5 72588 3 1 7 8 1 F 0 0 1 751 
5 72588 3 1 8 2 1 F 0 0 1 814 
5 72588 3 1 9 8 1 F 0 0 1 824 
5 72588 3 1 10 2 1 F 0 0 1 568 
5 72588 3 1 11 8 2 J 1 1 1 839 
5 72588 3 1 12 8 1 F 0 0 1 942 
5 72588 3 1 13 2 1 F 0 0 1 550 
5 72588 3 1 14 5 1 F 0 0 1 643 
5 72588 3 1 15 8 1 F 0 0 1 775 
5 72588 3 1 16 8 2 F 0 1 0 827 
5 72588 3 1 17 2 1 F 0 0 1 614 
5 72588 3 1 18 2 1 F 0 0 1 527 
5 72588 3 1 19 8 2 J 1 1 1 854 
5 72588 3 1 20 5 1 F 0 0 1 892 
5 72588 3 1 21 2 2 J 1 1 1 622 
5 72588 3 1 22 8 1 F 0 0 1 845 
5 72588 3 1 23 2 1 F 0 0 1 472 
5 72588 3 1 24 2 1 F 0 0 1 800 
5 72588 3 1 25 2 1 F 0 0 1 1011 
5 72588 3 1 26 8 1 F 0 0 1 688 
5 72588 3 1 27 5 1 F 0 0 1 551 
5 72588 3 1 28 2 2 J 1 1 1 621 
5 72588 3 1 29 8 2 F 0 1 0 818 
5 72588 3 1 30 8 1 F 0 0 1 710 
5 72588 3 1 31 2 1 F 0 0 1 542 
5 72588 3 1 32 8 1 F 0 0 1 1069 
5 72588 3 1 33 2 1 F 0 0 1 544 
5 72588 3 1 34 2 1 F 0 0 1 509 
5 72588 3 1 35 5 1 F 0 0 1 547 
5 72588 3 1 36 5 1 F 0 0 1 659 
5 72588 3 1 37 5 1 F 0 0 1 548 
5 72588 3 1 38 8 1 F 0 0 1 840 
5 72588 3 1 39 5 1 F 0 0 1 754 
