Subj Seed Prop Blk Trl SetSize Lag key keyIdx CorrResp ACC RT
10 93120 4 1 1 5 1 F 0 0 1 1926 
10 93120 4 1 2 2 1 F 0 0 1 757 
10 93120 4 1 3 2 1 F 0 0 1 1012 
10 93120 4 1 4 2 2 J 1 1 1 776 
10 93120 4 1 5 8 1 F 0 0 1 958 
10 93120 4 1 6 2 1 F 0 0 1 764 
10 93120 4 1 7 5 1 F 0 0 1 741 
10 93120 4 1 8 5 2 J 1 1 1 1435 
10 93120 4 1 9 2 1 F 0 0 1 647 
10 93120 4 1 10 5 1 F 0 0 1 761 
10 93120 4 1 11 8 1 F 0 0 1 528 
10 93120 4 1 12 8 1 F 0 0 1 903 
10 93120 4 1 13 8 1 F 0 0 1 1003 
10 93120 4 1 14 5 1 F 0 0 1 827 
10 93120 4 1 15 8 1 F 0 0 1 677 
10 93120 4 1 16 8 1 F 0 0 1 1844 
10 93120 4 1 17 5 1 F 0 0 1 796 
10 93120 4 1 18 2 1 F 0 0 1 581 
10 93120 4 1 19 5 1 F 0 0 1 587 
10 93120 4 1 20 2 1 F 0 0 1 705 
10 93120 4 1 21 5 1 F 0 0 1 687 
10 93120 4 1 22 8 1 F 0 0 1 512 
10 93120 4 1 23 2 1 F 0 0 1 621 
10 93120 4 1 24 5 1 F 0 0 1 565 
10 93120 4 1 25 2 1 F 0 0 1 663 
10 93120 4 1 26 5 1 F 0 0 1 738 
10 93120 4 1 27 8 1 F 0 0 1 672 
10 93120 4 1 28 8 2 F 0 1 0 754 
10 93120 4 1 29 8 1 F 0 0 1 410 
10 93120 4 1 30 8 1 F 0 0 1 614 
10 93120 4 1 31 8 1 F 0 0 1 618 
10 93120 4 1 32 2 1 F 0 0 1 632 
10 93120 4 1 33 2 1 F 0 0 1 527 
10 93120 4 1 34 2 1 F 0 0 1 487 
10 93120 4 1 35 2 1 F 0 0 1 502 
10 93120 4 1 36 8 1 F 0 0 1 494 
10 93120 4 1 37 5 1 F 0 0 1 462 
