Subj Seed Prop Blk Trl SetSize Lag key keyIdx CorrResp ACC RT
2 94558 4 1 1 2 1 F 0 0 1 2020 
2 94558 4 1 2 5 1 F 0 0 1 1565 
2 94558 4 1 3 8 1 J 1 0 0 894 
2 94558 4 1 4 8 2 F 0 1 0 1577 
2 94558 4 1 5 2 2 J 1 1 1 903 
2 94558 4 1 6 8 1 F 0 0 1 1612 
2 94558 4 1 7 5 1 J 1 0 0 1118 
2 94558 4 1 8 2 1 F 0 0 1 1201 
2 94558 4 1 9 5 1 F 0 0 1 1236 
2 94558 4 1 10 5 1 F 0 0 1 1421 
2 94558 4 1 11 8 1 J 1 0 0 1585 
2 94558 4 1 12 8 2 F 0 1 0 732 
2 94558 4 1 13 2 1 F 0 0 1 1317 
2 94558 4 1 14 5 1 F 0 0 1 976 
2 94558 4 1 15 8 1 F 0 0 1 1252 
2 94558 4 1 16 5 2 F 0 1 0 1253 
2 94558 4 1 17 8 1 F 0 0 1 891 
2 94558 4 1 18 8 1 F 0 0 1 919 
2 94558 4 1 19 5 1 F 0 0 1 863 
2 94558 4 1 20 5 1 F 0 0 1 845 
2 94558 4 1 21 8 1 F 0 0 1 834 
2 94558 4 1 22 5 1 F 0 0 1 1771 
2 94558 4 1 23 5 1 F 0 0 1 847 
2 94558 4 1 24 2 1 F 0 0 1 791 
2 94558 4 1 25 5 2 J 1 1 1 1147 
2 94558 4 1 26 2 1 F 0 0 1 1037 
2 94558 4 1 27 2 1 F 0 0 1 883 
2 94558 4 1 28 2 2 F 0 1 0 742 
2 94558 4 1 29 5 1 F 0 0 1 816 
2 94558 4 1 30 8 1 F 0 0 1 1003 
2 94558 4 1 31 2 1 F 0 0 1 853 
2 94558 4 1 32 2 1 F 0 0 1 869 
2 94558 4 1 33 5 1 J 1 0 0 1301 
2 94558 4 1 34 5 1 F 0 0 1 963 
2 94558 4 1 35 8 1 F 0 0 1 1063 
2 94558 4 1 36 5 1 F 0 0 1 1243 
