Subj Seed Prop Blk Trl SetSize Lag key keyIdx CorrResp ACC RT
15 99957 1 1 1 5 1 F 0 0 1 1579 
15 99957 1 1 2 8 2 J 1 1 1 899 
15 99957 1 1 3 8 2 J 1 1 1 984 
15 99957 1 1 4 8 2 J 1 1 1 744 
15 99957 1 1 5 5 2 J 1 1 1 763 
15 99957 1 1 6 8 1 F 0 0 1 647 
15 99957 1 1 7 2 1 F 0 0 1 871 
15 99957 1 1 8 2 2 J 1 1 1 726 
15 99957 1 1 9 2 2 J 1 1 1 656 
15 99957 1 1 10 5 2 J 1 1 1 650 
15 99957 1 1 11 5 1 F 0 0 1 574 
15 99957 1 1 12 2 2 J 1 1 1 646 
15 99957 1 1 13 8 2 J 1 1 1 676 
15 99957 1 1 14 2 2 J 1 1 1 1023 
15 99957 1 1 15 2 1 F 0 0 1 458 
15 99957 1 1 16 5 2 J 1 1 1 871 
15 99957 1 1 17 5 2 J 1 1 1 652 
15 99957 1 1 18 8 2 J 1 1 1 738 
15 99957 1 1 19 2 1 F 0 0 1 437 
15 99957 1 1 20 8 2 J 1 1 1 681 
15 99957 1 1 21 5 2 J 1 1 1 864 
15 99957 1 1 22 8 1 F 0 0 1 662 
15 99957 1 1 23 8 1 F 0 0 1 1178 
15 99957 1 1 24 8 2 J 1 1 1 586 
15 99957 1 1 25 8 2 J 1 1 1 1321 
15 99957 1 1 26 5 2 J 1 1 1 524 
15 99957 1 1 27 8 1 F 0 0 1 656 
15 99957 1 1 28 2 2 J 1 1 1 623 
15 99957 1 1 29 8 1 F 0 0 1 642 
15 99957 1 1 30 2 2 J 1 1 1 807 
15 99957 1 1 31 2 1 F 0 0 1 518 
15 99957 1 1 32 5 2 J 1 1 1 650 
15 99957 1 1 33 5 1 J 1 0 0 1150 
15 99957 1 1 34 5 2 J 1 1 1 1617 
15 99957 1 1 35 8 2 J 1 1 1 733 
15 99957 1 1 36 5 1 F 0 0 1 555 
15 99957 1 1 37 2 2 J 1 1 1 741 
15 99957 1 1 38 2 1 F 0 0 1 519 
15 99957 1 1 39 5 2 J 1 1 1 779 
15 99957 1 1 40 2 2 J 1 1 1 563 
15 99957 1 1 41 8 2 J 1 1 1 825 
15 99957 1 1 42 5 2 J 1 1 1 604 
15 99957 1 1 43 5 2 J 1 1 1 594 
15 99957 1 1 44 5 1 F 0 0 1 620 
15 99957 1 1 45 2 1 F 0 0 1 718 
15 99957 1 1 46 2 2 J 1 1 1 636 
15 99957 1 1 47 2 2 J 1 1 1 559 
15 99957 1 1 48 2 2 J 1 1 1 640 
15 99957 1 1 49 8 2 J 1 1 1 489 
15 99957 1 1 50 5 2 J 1 1 1 517 
15 99957 1 1 51 5 2 J 1 1 1 508 
15 99957 1 1 52 8 2 J 1 1 1 649 
15 99957 1 1 53 5 1 F 0 0 1 550 
15 99957 1 1 54 5 2 J 1 1 1 597 
15 99957 1 1 55 2 2 J 1 1 1 670 
15 99957 1 1 56 2 2 J 1 1 1 559 
15 99957 1 1 57 8 1 F 0 0 1 686 
15 99957 1 1 58 8 2 J 1 1 1 753 
15 99957 1 1 59 8 2 J 1 1 1 674 
15 99957 1 1 60 2 2 J 1 1 1 824 
15 99957 4 2 1 5 1 F 0 0 1 1009 
15 99957 4 2 2 5 1 J 1 0 0 1417 
15 99957 4 2 3 8 1 J 1 0 0 799 
15 99957 4 2 4 5 1 F 0 0 1 827 
15 99957 4 2 5 8 1 F 0 0 1 594 
15 99957 4 2 6 5 1 F 0 0 1 635 
15 99957 4 2 7 2 1 F 0 0 1 541 
15 99957 4 2 8 5 1 F 0 0 1 508 
15 99957 4 2 9 8 1 F 0 0 1 854 
15 99957 4 2 10 2 1 F 0 0 1 461 
15 99957 4 2 11 8 2 F 0 1 0 928 
15 99957 4 2 12 8 1 F 0 0 1 698 
15 99957 4 2 13 8 1 F 0 0 1 705 
15 99957 4 2 14 8 1 J 1 0 0 871 
15 99957 4 2 15 2 1 F 0 0 1 567 
15 99957 4 2 16 2 1 F 0 0 1 366 
15 99957 4 2 17 2 1 F 0 0 1 488 
15 99957 4 2 18 8 1 F 0 0 1 468 
