Subj Seed Prop Blk Trl SetSize Lag key keyIdx CorrResp ACC RT
19 49603 2 1 1 2 1 F 0 0 1 1916 
19 49603 2 1 2 8 1 F 0 0 1 559 
19 49603 2 1 3 8 1 F 0 0 1 642 
19 49603 2 1 4 8 2 J 1 1 1 651 
19 49603 2 1 5 2 2 J 1 1 1 608 
19 49603 2 1 6 5 2 J 1 1 1 596 
19 49603 2 1 7 5 2 J 1 1 1 522 
19 49603 2 1 8 8 2 J 1 1 1 559 
19 49603 2 1 9 8 1 F 0 0 1 596 
19 49603 2 1 10 5 2 F 0 1 0 650 
19 49603 2 1 11 8 2 J 1 1 1 517 
19 49603 2 1 12 8 1 F 0 0 1 538 
19 49603 2 1 13 8 2 F 0 1 0 487 
19 49603 2 1 14 2 2 J 1 1 1 621 
19 49603 2 1 15 5 2 F 0 1 0 605 
19 49603 2 1 16 2 1 F 0 0 1 473 
19 49603 2 1 17 2 1 F 0 0 1 823 
19 49603 2 1 18 5 2 F 0 1 0 674 
19 49603 2 1 19 2 1 F 0 0 1 508 
19 49603 2 1 20 2 2 J 1 1 1 448 
19 49603 2 1 21 2 2 F 0 1 0 663 
19 49603 2 1 22 5 1 F 0 0 1 514 
19 49603 2 1 23 8 1 F 0 0 1 534 
19 49603 2 1 24 8 1 F 0 0 1 561 
19 49603 2 1 25 5 2 F 0 1 0 372 
19 49603 2 1 26 2 2 J 1 1 1 461 
19 49603 2 1 27 8 1 F 0 0 1 525 
19 49603 2 1 28 5 2 F 0 1 0 424 
19 49603 2 1 29 2 1 F 0 0 1 409 
19 49603 2 1 30 8 2 F 0 1 0 447 
19 49603 2 1 31 8 1 F 0 0 1 621 
19 49603 2 1 32 5 2 J 1 1 1 676 
19 49603 2 1 33 5 1 F 0 0 1 677 
19 49603 2 1 34 2 2 J 1 1 1 511 
19 49603 2 1 35 8 2 F 0 1 0 784 
19 49603 2 1 36 2 2 J 1 1 1 558 
19 49603 2 1 37 8 2 J 1 1 1 646 
19 49603 2 1 38 8 2 F 0 1 0 702 
19 49603 2 1 39 5 1 J 1 0 0 452 
19 49603 2 1 40 5 1 F 0 0 1 529 
19 49603 2 1 41 2 2 J 1 1 1 422 
19 49603 2 1 42 5 2 F 0 1 0 565 
19 49603 2 1 43 5 1 F 0 0 1 618 
19 49603 2 1 44 2 1 F 0 0 1 567 
19 49603 2 1 45 2 2 F 0 1 0 648 
19 49603 2 1 46 5 1 F 0 0 1 650 
19 49603 2 1 47 8 2 F 0 1 0 681 
19 49603 2 1 48 2 1 F 0 0 1 471 
19 49603 2 1 49 8 1 F 0 0 1 568 
19 49603 2 1 50 2 1 F 0 0 1 512 
19 49603 2 1 51 8 2 F 0 1 0 513 
19 49603 2 1 52 2 2 J 1 1 1 588 
19 49603 2 1 53 5 1 F 0 0 1 540 
19 49603 2 1 54 5 1 F 0 0 1 460 
19 49603 2 1 55 2 1 F 0 0 1 510 
19 49603 2 1 56 8 1 F 0 0 1 760 
19 49603 2 1 57 5 1 F 0 0 1 443 
19 49603 2 1 58 5 1 F 0 0 1 459 
19 49603 2 1 59 2 1 F 0 0 1 510 
19 49603 2 1 60 5 2 F 0 1 0 514 
19 49603 3 2 1 5 2 F 0 1 0 458 
19 49603 3 2 2 8 2 J 1 1 1 624 
19 49603 3 2 3 8 2 F 0 1 0 1049 
19 49603 3 2 4 2 1 F 0 0 1 356 
