Subj Seed Prop Blk Trl SetSize Lag key keyIdx CorrResp ACC RT
10 61524 1 1 1 2 1 F 0 0 1 1497 
10 61524 1 1 2 8 2 F 0 1 0 1471 
10 61524 1 1 3 2 2 J 1 1 1 1935 
10 61524 1 1 4 5 1 F 0 0 1 1403 
10 61524 1 1 5 8 2 J 1 1 1 1520 
10 61524 1 1 6 5 2 J 1 1 1 1372 
10 61524 1 1 7 5 2 F 0 1 0 1123 
10 61524 1 1 8 8 2 J 1 1 1 906 
10 61524 1 1 9 8 2 F 0 1 0 1701 
10 61524 1 1 10 8 2 J 1 1 1 1044 
10 61524 1 1 11 5 2 F 0 1 0 1172 
10 61524 1 1 12 5 1 J 1 0 0 1814 
10 61524 1 1 13 5 1 F 0 0 1 1354 
10 61524 1 1 14 8 2 F 0 1 0 1336 
10 61524 1 1 15 2 2 J 1 1 1 1173 
10 61524 1 1 16 2 2 J 1 1 1 984 
10 61524 1 1 17 8 2 F 0 1 0 1486 
10 61524 1 1 18 8 1 J 1 0 0 2616 
10 61524 1 1 19 2 2 J 1 1 1 727 
10 61524 1 1 20 2 2 J 1 1 1 1119 
10 61524 1 1 21 2 2 J 1 1 1 663 
10 61524 1 1 22 5 1 F 0 0 1 1081 
10 61524 1 1 23 2 1 F 0 0 1 836 
10 61524 1 1 24 2 2 J 1 1 1 1199 
10 61524 1 1 25 8 2 F 0 1 0 1728 
10 61524 1 1 26 5 2 J 1 1 1 1148 
10 61524 1 1 27 2 1 F 0 0 1 664 
10 61524 1 1 28 2 2 J 1 1 1 760 
10 61524 1 1 29 2 2 J 1 1 1 687 
10 61524 1 1 30 8 2 J 1 1 1 1533 
10 61524 1 1 31 8 1 J 1 0 0 1306 
10 61524 1 1 32 5 2 F 0 1 0 1916 
10 61524 1 1 33 5 2 F 0 1 0 902 
10 61524 1 1 34 8 2 J 1 1 1 1200 
10 61524 1 1 35 8 1 F 0 0 1 1977 
10 61524 1 1 36 8 2 F 0 1 0 1535 
10 61524 1 1 37 5 2 F 0 1 0 1486 
10 61524 1 1 38 5 2 J 1 1 1 851 
10 61524 1 1 39 8 2 J 1 1 1 1034 
10 61524 1 1 40 2 2 J 1 1 1 615 
10 61524 1 1 41 5 2 J 1 1 1 1011 
10 61524 1 1 42 2 1 F 0 0 1 719 
10 61524 1 1 43 5 2 J 1 1 1 860 
10 61524 1 1 44 2 2 J 1 1 1 1246 
10 61524 1 1 45 8 1 F 0 0 1 825 
10 61524 1 1 46 5 2 J 1 1 1 1150 
10 61524 1 1 47 8 1 F 0 0 1 1228 
