Subj Seed Prop Blk Trl SetSize Lag key keyIdx CorrResp ACC RT
8 72991 0 1 1 2 2 J 1 1 1 746 
8 72991 0 1 2 8 2 J 1 1 1 850 
8 72991 0 1 3 5 1 J 1 0 0 893 
8 72991 0 1 4 5 2 J 1 1 1 619 
8 72991 0 1 5 8 2 F 0 1 0 945 
8 72991 0 1 6 8 2 J 1 1 1 741 
8 72991 0 1 7 8 2 J 1 1 1 2062 
8 72991 0 1 8 5 2 J 1 1 1 629 
8 72991 0 1 9 2 2 J 1 1 1 530 
8 72991 0 1 10 2 1 F 0 0 1 657 
8 72991 0 1 11 5 2 F 0 1 0 1403 
8 72991 0 1 12 5 2 J 1 1 1 597 
8 72991 0 1 13 8 2 F 0 1 0 531 
8 72991 0 1 14 5 2 F 0 1 0 565 
8 72991 0 1 15 2 2 F 0 1 0 520 
8 72991 0 1 16 2 2 J 1 1 1 630 
8 72991 0 1 17 8 2 J 1 1 1 463 
8 72991 0 1 18 2 1 F 0 0 1 575 
8 72991 0 1 19 2 2 J 1 1 1 649 
8 72991 0 1 20 8 2 J 1 1 1 803 
8 72991 0 1 21 5 2 J 1 1 1 414 
8 72991 0 1 22 8 1 J 1 0 0 489 
8 72991 0 1 23 8 2 J 1 1 1 906 
8 72991 0 1 24 2 2 J 1 1 1 712 
8 72991 0 1 25 5 2 J 1 1 1 470 
8 72991 0 1 26 8 2 J 1 1 1 567 
8 72991 0 1 27 2 2 J 1 1 1 374 
8 72991 0 1 28 2 2 J 1 1 1 399 
8 72991 0 1 29 8 2 J 1 1 1 473 
8 72991 0 1 30 8 2 J 1 1 1 507 
8 72991 0 1 31 8 2 J 1 1 1 525 
8 72991 0 1 32 5 2 J 1 1 1 452 
8 72991 0 1 33 5 1 J 1 0 0 494 
8 72991 0 1 34 8 1 J 1 0 0 417 
8 72991 0 1 35 5 1 F 0 0 1 893 
8 72991 0 1 36 5 2 F 0 1 0 643 
8 72991 0 1 37 8 2 J 1 1 1 540 
8 72991 0 1 38 2 2 J 1 1 1 496 
8 72991 0 1 39 2 2 J 1 1 1 457 
8 72991 0 1 40 2 1 F 0 0 1 551 
8 72991 0 1 41 5 2 J 1 1 1 499 
8 72991 0 1 42 8 2 J 1 1 1 531 
8 72991 0 1 43 2 2 J 1 1 1 528 
8 72991 0 1 44 8 1 J 1 0 0 503 
8 72991 0 1 45 5 2 J 1 1 1 607 
8 72991 0 1 46 5 2 J 1 1 1 511 
8 72991 0 1 47 5 2 J 1 1 1 500 
8 72991 0 1 48 2 2 F 0 1 0 713 
8 72991 0 1 49 8 2 J 1 1 1 457 
8 72991 0 1 50 2 2 F 0 1 0 704 
8 72991 0 1 51 2 2 J 1 1 1 726 
8 72991 0 1 52 5 2 J 1 1 1 427 
8 72991 0 1 53 2 2 J 1 1 1 526 
8 72991 0 1 54 2 2 J 1 1 1 401 
8 72991 0 1 55 5 2 J 1 1 1 458 
8 72991 0 1 56 5 2 J 1 1 1 435 
8 72991 0 1 57 8 2 J 1 1 1 611 
8 72991 0 1 58 5 2 J 1 1 1 519 
8 72991 0 1 59 8 2 J 1 1 1 425 
8 72991 0 1 60 2 2 J 1 1 1 512 
8 72991 3 2 1 5 1 F 0 0 1 579 
8 72991 3 2 2 2 1 J 1 0 0 519 
8 72991 3 2 3 5 1 F 0 0 1 885 
8 72991 3 2 4 2 2 J 1 1 1 1007 
8 72991 3 2 5 8 2 J 1 1 1 1428 
8 72991 3 2 6 2 1 F 0 0 1 1325 
8 72991 3 2 7 2 2 J 1 1 1 1086 
8 72991 3 2 8 5 1 J 1 0 0 798 
8 72991 3 2 9 2 1 F 0 0 1 953 
8 72991 3 2 10 5 2 F 0 1 0 1045 
8 72991 3 2 11 5 1 F 0 0 1 580 
8 72991 3 2 12 5 1 F 0 0 1 677 
8 72991 3 2 13 5 1 F 0 0 1 781 
8 72991 3 2 14 2 1 F 0 0 1 1087 
8 72991 3 2 15 8 1 F 0 0 1 872 
8 72991 3 2 16 5 2 F 0 1 0 735 
8 72991 3 2 17 8 1 F 0 0 1 1154 
8 72991 3 2 18 8 1 F 0 0 1 712 
8 72991 3 2 19 5 1 J 1 0 0 653 
8 72991 3 2 20 8 1 F 0 0 1 627 
8 72991 3 2 21 5 1 F 0 0 1 549 
8 72991 3 2 22 2 1 F 0 0 1 575 
8 72991 3 2 23 8 2 F 0 1 0 559 
8 72991 3 2 24 8 1 F 0 0 1 394 
8 72991 3 2 25 5 1 F 0 0 1 413 
8 72991 3 2 26 8 1 F 0 0 1 712 
8 72991 3 2 27 2 1 F 0 0 1 519 
8 72991 3 2 28 8 1 F 0 0 1 644 
8 72991 3 2 29 8 1 F 0 0 1 407 
8 72991 3 2 30 8 1 F 0 0 1 476 
8 72991 3 2 31 5 1 F 0 0 1 429 
8 72991 3 2 32 2 1 F 0 0 1 559 
8 72991 3 2 33 5 1 F 0 0 1 493 
8 72991 3 2 34 2 1 F 0 0 1 639 
8 72991 3 2 35 2 2 F 0 1 0 743 
8 72991 3 2 36 2 1 F 0 0 1 568 
8 72991 3 2 37 8 2 F 0 1 0 635 
8 72991 3 2 38 5 2 F 0 1 0 525 
8 72991 3 2 39 8 1 F 0 0 1 568 
8 72991 3 2 40 8 2 F 0 1 0 596 
8 72991 3 2 41 8 1 F 0 0 1 547 
8 72991 3 2 42 2 2 J 1 1 1 968 
8 72991 3 2 43 2 1 F 0 0 1 534 
8 72991 3 2 44 5 1 F 0 0 1 676 
8 72991 3 2 45 2 1 F 0 0 1 625 
8 72991 3 2 46 2 1 F 0 0 1 558 
8 72991 3 2 47 8 1 F 0 0 1 532 
8 72991 3 2 48 8 2 F 0 1 0 489 
8 72991 3 2 49 2 1 F 0 0 1 713 
8 72991 3 2 50 8 1 F 0 0 1 600 
8 72991 3 2 51 2 2 J 1 1 1 1081 
8 72991 3 2 52 8 1 F 0 0 1 530 
8 72991 3 2 53 2 2 J 1 1 1 1177 
8 72991 3 2 54 5 2 J 1 1 1 1005 
8 72991 3 2 55 8 2 J 1 1 1 664 
8 72991 3 2 56 5 1 F 0 0 1 693 
8 72991 3 2 57 5 2 F 0 1 0 1071 
8 72991 3 2 58 5 1 F 0 0 1 669 
8 72991 3 2 59 2 1 F 0 0 1 493 
8 72991 3 2 60 5 2 J 1 1 1 565 
8 72991 2 3 1 5 1 F 0 0 1 890 
8 72991 2 3 2 5 1 F 0 0 1 747 
8 72991 2 3 3 8 2 F 0 1 0 824 
8 72991 2 3 4 5 2 J 1 1 1 795 
8 72991 2 3 5 2 2 J 1 1 1 696 
8 72991 2 3 6 2 2 J 1 1 1 553 
8 72991 2 3 7 5 1 F 0 0 1 811 
8 72991 2 3 8 5 2 F 0 1 0 954 
8 72991 2 3 9 5 2 J 1 1 1 763 
8 72991 2 3 10 2 2 J 1 1 1 528 
8 72991 2 3 11 2 2 J 1 1 1 685 
8 72991 2 3 12 5 2 F 0 1 0 813 
8 72991 2 3 13 2 1 F 0 0 1 602 
8 72991 2 3 14 5 2 J 1 1 1 428 
8 72991 2 3 15 5 1 J 1 0 0 666 
8 72991 2 3 16 2 1 F 0 0 1 577 
8 72991 2 3 17 2 2 J 1 1 1 649 
8 72991 2 3 18 2 1 F 0 0 1 592 
8 72991 2 3 19 8 2 J 1 1 1 706 
8 72991 2 3 20 8 1 J 1 0 0 608 
8 72991 2 3 21 8 1 J 1 0 0 556 
8 72991 2 3 22 8 2 J 1 1 1 491 
8 72991 2 3 23 8 1 J 1 0 0 418 
8 72991 2 3 24 5 2 J 1 1 1 804 
8 72991 2 3 25 8 2 J 1 1 1 675 
8 72991 2 3 26 5 2 J 1 1 1 443 
8 72991 2 3 27 2 1 F 0 0 1 663 
8 72991 2 3 28 8 2 F 0 1 0 854 
8 72991 2 3 29 2 1 F 0 0 1 671 
8 72991 2 3 30 8 1 F 0 0 1 690 
8 72991 2 3 31 2 1 F 0 0 1 527 
8 72991 2 3 32 5 1 J 1 0 0 820 
8 72991 2 3 33 5 2 F 0 1 0 614 
8 72991 2 3 34 2 2 F 0 1 0 727 
8 72991 2 3 35 8 2 F 0 1 0 682 
8 72991 2 3 36 5 1 F 0 0 1 662 
8 72991 2 3 37 2 1 F 0 0 1 616 
8 72991 2 3 38 8 1 F 0 0 1 659 
8 72991 2 3 39 2 2 J 1 1 1 640 
8 72991 2 3 40 2 2 J 1 1 1 617 
8 72991 2 3 41 8 2 J 1 1 1 647 
8 72991 2 3 42 5 1 F 0 0 1 775 
8 72991 2 3 43 5 1 F 0 0 1 543 
8 72991 2 3 44 8 1 F 0 0 1 698 
8 72991 2 3 45 5 1 F 0 0 1 629 
8 72991 2 3 46 8 1 J 1 0 0 618 
8 72991 2 3 47 2 2 J 1 1 1 753 
8 72991 2 3 48 8 2 F 0 1 0 473 
8 72991 2 3 49 5 1 J 1 0 0 266 
8 72991 2 3 50 5 2 F 0 1 0 653 
