Subj Seed Prop Blk Trl SetSize Lag key keyIdx CorrResp ACC RT
6 78845 1 1 1 5 2 J 1 1 1 519 
6 78845 1 1 2 2 2 J 1 1 1 144 
6 78845 1 1 3 8 2 J 1 1 1 5 
6 78845 1 1 4 2 2 J 1 1 1 455 
6 78845 1 1 5 5 1 J 1 0 0 144 
6 78845 1 1 6 8 2 J 1 1 1 158 
6 78845 1 1 7 2 1 J 1 0 0 31 
6 78845 1 1 8 8 1 J 1 0 0 475 
6 78845 1 1 9 5 2 J 1 1 1 77 
6 78845 1 1 10 2 1 J 1 0 0 77 
6 78845 1 1 11 2 2 J 1 1 1 8 
6 78845 1 1 12 8 2 J 1 1 1 668 
6 78845 1 1 13 8 1 J 1 0 0 21 
6 78845 1 1 14 5 2 J 1 1 1 5 
6 78845 1 1 15 5 2 J 1 1 1 103 
6 78845 1 1 16 2 1 J 1 0 0 132 
6 78845 1 1 17 8 2 J 1 1 1 232 
6 78845 1 1 18 2 2 J 1 1 1 343 
6 78845 1 1 19 8 2 J 1 1 1 9 
6 78845 1 1 20 2 1 J 1 0 0 85 
6 78845 1 1 21 5 2 J 1 1 1 67 
6 78845 1 1 22 5 2 J 1 1 1 166 
6 78845 1 1 23 5 2 J 1 1 1 93 
6 78845 1 1 24 2 1 J 1 0 0 87 
6 78845 1 1 25 8 2 J 1 1 1 603 
6 78845 1 1 26 5 2 J 1 1 1 124 
6 78845 1 1 27 8 2 J 1 1 1 1 
6 78845 1 1 28 8 2 J 1 1 1 1030 
6 78845 1 1 29 8 2 J 1 1 1 66 
6 78845 1 1 30 8 1 J 1 0 0 57 
6 78845 1 1 31 2 2 J 1 1 1 119 
6 78845 1 1 32 2 2 J 1 1 1 58 
6 78845 1 1 33 5 1 F 0 0 1 1282 
6 78845 1 1 34 5 2 J 1 1 1 76 
6 78845 1 1 35 2 2 J 1 1 1 134 
6 78845 1 1 36 8 1 F 0 0 1 1000 
6 78845 1 1 37 5 1 J 1 0 0 154 
6 78845 1 1 38 2 2 J 1 1 1 103 
6 78845 1 1 39 2 2 J 1 1 1 584 
6 78845 1 1 40 5 2 J 1 1 1 172 
6 78845 1 1 41 8 2 J 1 1 1 55 
6 78845 1 1 42 8 2 J 1 1 1 296 
6 78845 1 1 43 8 1 J 1 0 0 65 
6 78845 1 1 44 5 1 J 1 0 0 6 
6 78845 1 1 45 2 2 J 1 1 1 126 
6 78845 1 1 46 5 2 J 1 1 1 98 
6 78845 1 1 47 8 2 J 1 1 1 80 
6 78845 1 1 48 8 2 J 1 1 1 15 
6 78845 1 1 49 2 2 J 1 1 1 45 
6 78845 1 1 50 2 2 J 1 1 1 137 
6 78845 1 1 51 8 2 J 1 1 1 62 
6 78845 1 1 52 2 2 J 1 1 1 75 
6 78845 1 1 53 5 1 J 1 0 0 195 
6 78845 1 1 54 5 2 J 1 1 1 42 
6 78845 1 1 55 8 1 J 1 0 0 151 
6 78845 1 1 56 2 1 J 1 0 0 97 
6 78845 1 1 57 5 1 J 1 0 0 146 
6 78845 1 1 58 2 2 J 1 1 1 613 
6 78845 1 1 59 5 2 F 0 1 0 1306 
6 78845 1 1 60 5 2 J 1 1 1 76 
6 78845 2 2 1 5 2 F 0 1 0 928 
6 78845 2 2 2 8 2 J 1 1 1 311 
6 78845 2 2 3 2 1 F 0 0 1 599 
6 78845 2 2 4 2 1 F 0 0 1 614 
6 78845 2 2 5 8 2 J 1 1 1 85 
