Subj Seed Prop Blk Trl SetSize Lag key keyIdx CorrResp ACC RT
6 93825 3 1 1 8 1 F 0 0 1 60 
6 93825 3 1 2 8 1 F 0 0 1 65 
6 93825 3 1 3 5 2 F 0 1 0 109 
6 93825 3 1 4 5 2 F 0 1 0 47 
6 93825 3 1 5 5 2 F 0 1 0 45 
6 93825 3 1 6 8 2 F 0 1 0 137 
6 93825 3 1 7 8 1 F 0 0 1 166 
6 93825 3 1 8 8 1 F 0 0 1 199 
6 93825 3 1 9 8 2 F 0 1 0 169 
6 93825 3 1 10 8 1 F 0 0 1 117 
6 93825 3 1 11 2 1 F 0 0 1 157 
6 93825 3 1 12 2 1 F 0 0 1 111 
6 93825 3 1 13 5 1 F 0 0 1 105 
6 93825 3 1 14 5 1 F 0 0 1 66 
6 93825 3 1 15 5 1 F 0 0 1 215 
6 93825 3 1 16 2 2 F 0 1 0 374 
6 93825 3 1 17 5 1 F 0 0 1 162 
6 93825 3 1 18 8 2 F 0 1 0 15 
6 93825 3 1 19 8 1 F 0 0 1 368 
6 93825 3 1 20 5 1 F 0 0 1 153 
6 93825 3 1 21 5 2 F 0 1 0 213 
6 93825 3 1 22 5 1 F 0 0 1 169 
6 93825 3 1 23 2 1 F 0 0 1 95 
6 93825 3 1 24 8 1 F 0 0 1 95 
6 93825 3 1 25 8 1 F 0 0 1 94 
6 93825 3 1 26 8 1 F 0 0 1 248 
6 93825 3 1 27 5 1 F 0 0 1 277 
6 93825 3 1 28 2 2 F 0 1 0 294 
6 93825 3 1 29 2 1 F 0 0 1 230 
6 93825 3 1 30 8 2 F 0 1 0 741 
6 93825 3 1 31 8 1 F 0 0 1 68 
6 93825 3 1 32 2 1 F 0 0 1 120 
6 93825 3 1 33 2 1 F 0 0 1 22 
6 93825 3 1 34 8 2 F 0 1 0 35 
6 93825 3 1 35 5 1 F 0 0 1 90 
6 93825 3 1 36 2 1 F 0 0 1 152 
6 93825 3 1 37 8 1 F 0 0 1 283 
6 93825 3 1 38 5 1 F 0 0 1 451 
6 93825 3 1 39 8 1 F 0 0 1 190 
6 93825 3 1 40 5 1 F 0 0 1 55 
6 93825 3 1 41 2 2 F 0 1 0 81 
6 93825 3 1 42 2 1 F 0 0 1 383 
6 93825 3 1 43 2 1 F 0 0 1 172 
6 93825 3 1 44 2 2 F 0 1 0 29 
6 93825 3 1 45 8 2 F 0 1 0 248 
6 93825 3 1 46 5 1 F 0 0 1 146 
6 93825 3 1 47 2 1 F 0 0 1 135 
6 93825 3 1 48 5 1 F 0 0 1 12 
6 93825 3 1 49 8 1 F 0 0 1 205 
6 93825 3 1 50 5 1 F 0 0 1 132 
6 93825 3 1 51 2 1 F 0 0 1 126 
6 93825 3 1 52 5 2 F 0 1 0 13 
6 93825 3 1 53 8 1 F 0 0 1 188 
6 93825 3 1 54 5 2 F 0 1 0 212 
6 93825 3 1 55 2 1 F 0 0 1 1390 
6 93825 3 1 56 2 2 J 1 1 1 453 
6 93825 3 1 57 2 1 F 0 0 1 628 
6 93825 3 1 58 5 1 F 0 0 1 663 
6 93825 3 1 59 2 2 J 1 1 1 543 
6 93825 3 1 60 2 1 F 0 0 1 662 
6 93825 4 2 1 2 1 F 0 0 1 288 
6 93825 4 2 2 5 1 F 0 0 1 188 
6 93825 4 2 3 5 1 F 0 0 1 26 
6 93825 4 2 4 5 1 F 0 0 1 149 
6 93825 4 2 5 8 1 F 0 0 1 160 
6 93825 4 2 6 8 1 F 0 0 1 87 
6 93825 4 2 7 8 2 F 0 1 0 72 
6 93825 4 2 8 2 1 F 0 0 1 158 
6 93825 4 2 9 8 1 F 0 0 1 158 
6 93825 4 2 10 5 1 F 0 0 1 105 
6 93825 4 2 11 8 1 F 0 0 1 22 
6 93825 4 2 12 8 1 F 0 0 1 142 
6 93825 4 2 13 2 1 F 0 0 1 44 
6 93825 4 2 14 5 1 F 0 0 1 223 
6 93825 4 2 15 8 1 F 0 0 1 117 
6 93825 4 2 16 8 2 F 0 1 0 374 
6 93825 4 2 17 5 2 F 0 1 0 204 
6 93825 4 2 18 2 1 F 0 0 1 118 
6 93825 4 2 19 8 1 F 0 0 1 70 
6 93825 4 2 20 5 2 F 0 1 0 113 
6 93825 4 2 21 8 1 F 0 0 1 545 
6 93825 4 2 22 8 1 F 0 0 1 166 
6 93825 4 2 23 8 2 F 0 1 0 1487 
6 93825 4 2 24 2 1 F 0 0 1 109 
6 93825 4 2 25 5 1 F 0 0 1 155 
6 93825 4 2 26 2 1 F 0 0 1 79 
6 93825 4 2 27 8 1 F 0 0 1 198 
6 93825 4 2 28 2 1 F 0 0 1 37 
6 93825 4 2 29 5 1 F 0 0 1 128 
6 93825 4 2 30 2 2 F 0 1 0 145 
6 93825 4 2 31 5 1 F 0 0 1 473 
6 93825 4 2 32 5 1 F 0 0 1 131 
6 93825 4 2 33 2 1 F 0 0 1 0 
6 93825 4 2 34 5 1 F 0 0 1 206 
6 93825 4 2 35 8 1 F 0 0 1 168 
6 93825 4 2 36 8 1 F 0 0 1 1179 
6 93825 4 2 37 8 1 J 1 0 0 447 
6 93825 4 2 38 2 1 F 0 0 1 493 
6 93825 4 2 39 8 1 F 0 0 1 1015 
6 93825 4 2 40 5 1 F 0 0 1 777 
6 93825 4 2 41 2 2 J 1 1 1 463 
6 93825 4 2 42 8 1 F 0 0 1 359 
6 93825 4 2 43 5 1 F 0 0 1 341 
6 93825 4 2 44 2 1 F 0 0 1 383 
6 93825 4 2 45 2 1 F 0 0 1 493 
6 93825 4 2 46 8 1 F 0 0 1 570 
6 93825 4 2 47 5 1 F 0 0 1 471 
6 93825 4 2 48 5 2 F 0 1 0 540 
6 93825 4 2 49 2 1 F 0 0 1 462 
6 93825 4 2 50 5 1 F 0 0 1 203 
6 93825 4 2 51 2 1 F 0 0 1 486 
6 93825 4 2 52 2 1 F 0 0 1 725 
6 93825 4 2 53 2 1 F 0 0 1 446 
6 93825 4 2 54 8 1 F 0 0 1 138 
6 93825 4 2 55 5 1 F 0 0 1 82 
6 93825 4 2 56 2 2 J 1 1 1 382 
6 93825 4 2 57 5 1 F 0 0 1 389 
6 93825 4 2 58 2 1 F 0 0 1 406 
6 93825 4 2 59 2 1 F 0 0 1 517 
6 93825 4 2 60 5 1 F 0 0 1 243 
6 93825 0 3 1 8 2 J 1 1 1 314 
6 93825 0 3 2 2 2 J 1 1 1 46 
6 93825 0 3 3 8 1 J 1 0 0 185 
6 93825 0 3 4 5 2 J 1 1 1 227 
6 93825 0 3 5 2 2 J 1 1 1 15 
6 93825 0 3 6 8 2 J 1 1 1 86 
6 93825 0 3 7 2 2 J 1 1 1 55 
6 93825 0 3 8 2 2 J 1 1 1 133 
6 93825 0 3 9 5 2 J 1 1 1 49 
6 93825 0 3 10 8 2 J 1 1 1 249 
6 93825 0 3 11 2 2 J 1 1 1 221 
6 93825 0 3 12 2 2 J 1 1 1 272 
6 93825 0 3 13 5 1 J 1 0 0 152 
6 93825 0 3 14 8 2 J 1 1 1 224 
6 93825 0 3 15 8 2 J 1 1 1 10 
6 93825 0 3 16 8 2 J 1 1 1 295 
6 93825 0 3 17 5 2 J 1 1 1 220 
6 93825 0 3 18 8 2 J 1 1 1 139 
6 93825 0 3 19 2 1 J 1 0 0 190 
6 93825 0 3 20 5 2 J 1 1 1 1363 
6 93825 0 3 21 2 2 J 1 1 1 25 
6 93825 0 3 22 2 1 J 1 0 0 60 
6 93825 0 3 23 5 1 J 1 0 0 197 
6 93825 0 3 24 2 2 J 1 1 1 269 
6 93825 0 3 25 2 2 J 1 1 1 183 
6 93825 0 3 26 2 2 J 1 1 1 581 
6 93825 0 3 27 2 2 J 1 1 1 158 
6 93825 0 3 28 5 2 J 1 1 1 151 
6 93825 0 3 29 8 2 J 1 1 1 207 
6 93825 0 3 30 5 2 J 1 1 1 188 
6 93825 0 3 31 5 2 J 1 1 1 155 
6 93825 0 3 32 5 2 J 1 1 1 187 
6 93825 0 3 33 8 2 J 1 1 1 136 
6 93825 0 3 34 2 2 J 1 1 1 184 
6 93825 0 3 35 5 2 F 0 1 0 890 
6 93825 0 3 36 8 2 J 1 1 1 217 
6 93825 0 3 37 8 1 J 1 0 0 57 
6 93825 0 3 38 8 2 J 1 1 1 41 
6 93825 0 3 39 5 2 J 1 1 1 509 
6 93825 0 3 40 5 1 J 1 0 0 84 
6 93825 0 3 41 2 2 J 1 1 1 7 
6 93825 0 3 42 5 2 J 1 1 1 191 
6 93825 0 3 43 5 2 J 1 1 1 508 
6 93825 0 3 44 2 2 J 1 1 1 63 
6 93825 0 3 45 8 2 J 1 1 1 169 
6 93825 0 3 46 2 1 J 1 0 0 134 
6 93825 0 3 47 8 2 J 1 1 1 23 
6 93825 0 3 48 8 1 J 1 0 0 376 
6 93825 0 3 49 2 2 J 1 1 1 343 
6 93825 0 3 50 8 2 J 1 1 1 416 
6 93825 0 3 51 5 2 F 0 1 0 419 
6 93825 0 3 52 8 2 J 1 1 1 76 
6 93825 0 3 53 8 2 J 1 1 1 97 
