Subj Seed Prop Blk Trl SetSize Lag key keyIdx CorrResp ACC RT
18 18567 2 1 1 8 1 F 0 0 1 1989 
18 18567 2 1 2 5 2 J 1 1 1 1939 
18 18567 2 1 3 2 2 F 0 1 0 2564 
18 18567 2 1 4 8 2 J 1 1 1 1550 
18 18567 2 1 5 2 2 F 0 1 0 960 
18 18567 2 1 6 2 1 F 0 0 1 986 
18 18567 2 1 7 8 2 J 1 1 1 1953 
18 18567 2 1 8 2 2 F 0 1 0 1202 
18 18567 2 1 9 8 2 J 1 1 1 793 
18 18567 2 1 10 2 1 F 0 0 1 854 
18 18567 2 1 11 5 1 F 0 0 1 1909 
18 18567 2 1 12 2 2 J 1 1 1 827 
18 18567 2 1 13 8 2 J 1 1 1 839 
18 18567 2 1 14 8 2 J 1 1 1 997 
18 18567 2 1 15 2 1 F 0 0 1 1260 
18 18567 2 1 16 5 2 J 1 1 1 1363 
18 18567 2 1 17 5 1 J 1 0 0 782 
18 18567 2 1 18 5 1 F 0 0 1 1783 
18 18567 2 1 19 2 1 F 0 0 1 633 
18 18567 2 1 20 2 1 F 0 0 1 961 
18 18567 2 1 21 2 2 J 1 1 1 773 
18 18567 2 1 22 8 1 F 0 0 1 1844 
18 18567 2 1 23 2 2 J 1 1 1 1157 
18 18567 2 1 24 5 1 J 1 0 0 856 
18 18567 2 1 25 8 1 F 0 0 1 1284 
18 18567 2 1 26 5 2 F 0 1 0 703 
18 18567 2 1 27 8 2 J 1 1 1 2127 
18 18567 2 1 28 5 1 F 0 0 1 1146 
18 18567 2 1 29 8 2 J 1 1 1 864 
18 18567 2 1 30 8 2 J 1 1 1 582 
18 18567 2 1 31 8 1 J 1 0 0 667 
18 18567 2 1 32 2 2 J 1 1 1 524 
18 18567 2 1 33 8 1 J 1 0 0 724 
18 18567 2 1 34 2 1 F 0 0 1 604 
18 18567 2 1 35 8 2 F 0 1 0 881 
18 18567 2 1 36 5 2 J 1 1 1 1232 
18 18567 2 1 37 5 1 J 1 0 0 514 
18 18567 2 1 38 5 1 F 0 0 1 741 
18 18567 2 1 39 5 1 F 0 0 1 1516 
18 18567 2 1 40 5 1 F 0 0 1 890 
18 18567 2 1 41 8 1 J 1 0 0 935 
18 18567 2 1 42 5 2 F 0 1 0 775 
18 18567 2 1 43 5 2 J 1 1 1 626 
18 18567 2 1 44 5 2 J 1 1 1 656 
18 18567 2 1 45 2 2 J 1 1 1 828 
18 18567 2 1 46 8 2 J 1 1 1 1863 
18 18567 2 1 47 8 1 J 1 0 0 947 
18 18567 2 1 48 2 2 J 1 1 1 956 
18 18567 2 1 49 8 1 J 1 0 0 716 
18 18567 2 1 50 5 1 J 1 0 0 943 
18 18567 2 1 51 2 2 J 1 1 1 884 
18 18567 2 1 52 2 1 F 0 0 1 611 
18 18567 2 1 53 8 1 F 0 0 1 1497 
18 18567 2 1 54 8 1 F 0 0 1 1234 
18 18567 2 1 55 2 1 F 0 0 1 739 
18 18567 2 1 56 2 1 F 0 0 1 877 
18 18567 2 1 57 5 2 F 0 1 0 1326 
18 18567 2 1 58 5 2 F 0 1 0 1197 
18 18567 2 1 59 5 2 J 1 1 1 1081 
18 18567 2 1 60 2 1 F 0 0 1 632 
18 18567 4 2 1 8 1 F 0 0 1 3336 
18 18567 4 2 2 5 1 F 0 0 1 666 
18 18567 4 2 3 5 1 F 0 0 1 995 
18 18567 4 2 4 2 1 F 0 0 1 980 
18 18567 4 2 5 2 2 J 1 1 1 1618 
18 18567 4 2 6 8 2 F 0 1 0 916 
