Subj Seed Prop Blk Trl SetSize Lag key keyIdx CorrResp ACC RT
20 73852 1 1 1 8 2 J 1 1 1 1814 
20 73852 1 1 2 8 1 F 0 0 1 600 
20 73852 1 1 3 5 2 J 1 1 1 1036 
20 73852 1 1 4 8 2 J 1 1 1 726 
20 73852 1 1 5 8 2 J 1 1 1 1156 
20 73852 1 1 6 5 2 F 0 1 0 1502 
20 73852 1 1 7 8 1 J 1 0 0 886 
20 73852 1 1 8 5 2 J 1 1 1 1226 
20 73852 1 1 9 8 2 F 0 1 0 658 
20 73852 1 1 10 5 2 J 1 1 1 658 
20 73852 1 1 11 8 2 J 1 1 1 866 
20 73852 1 1 12 2 1 F 0 0 1 582 
20 73852 1 1 13 2 2 J 1 1 1 358 
20 73852 1 1 14 8 2 J 1 1 1 783 
20 73852 1 1 15 2 1 F 0 0 1 448 
20 73852 1 1 16 5 2 J 1 1 1 594 
20 73852 1 1 17 8 1 F 0 0 1 639 
20 73852 1 1 18 8 2 J 1 1 1 586 
20 73852 1 1 19 5 2 J 1 1 1 586 
20 73852 1 1 20 5 2 J 1 1 1 340 
20 73852 1 1 21 8 2 J 1 1 1 1198 
20 73852 1 1 22 5 2 J 1 1 1 596 
20 73852 1 1 23 2 2 J 1 1 1 431 
20 73852 1 1 24 8 1 F 0 0 1 599 
20 73852 1 1 25 2 2 J 1 1 1 455 
20 73852 1 1 26 2 2 J 1 1 1 446 
20 73852 1 1 27 5 2 J 1 1 1 441 
20 73852 1 1 28 2 2 J 1 1 1 280 
20 73852 1 1 29 5 1 F 0 0 1 479 
20 73852 1 1 30 2 2 J 1 1 1 400 
20 73852 1 1 31 5 2 J 1 1 1 433 
20 73852 1 1 32 2 2 J 1 1 1 295 
20 73852 1 1 33 8 2 J 1 1 1 252 
20 73852 1 1 34 2 2 J 1 1 1 112 
20 73852 1 1 35 8 1 J 1 0 0 233 
20 73852 1 1 36 8 2 J 1 1 1 761 
20 73852 1 1 37 8 2 J 1 1 1 432 
20 73852 1 1 38 2 2 J 1 1 1 439 
20 73852 1 1 39 2 1 F 0 0 1 505 
20 73852 1 1 40 8 2 J 1 1 1 394 
20 73852 1 1 41 2 2 J 1 1 1 423 
20 73852 1 1 42 5 2 J 1 1 1 258 
20 73852 1 1 43 2 1 F 0 0 1 469 
20 73852 1 1 44 5 1 F 0 0 1 794 
20 73852 1 1 45 2 1 F 0 0 1 557 
20 73852 1 1 46 2 2 J 1 1 1 326 
20 73852 1 1 47 5 1 F 0 0 1 444 
20 73852 1 1 48 8 2 F 0 1 0 717 
20 73852 1 1 49 5 2 J 1 1 1 542 
20 73852 1 1 50 8 1 J 1 0 0 178 
20 73852 1 1 51 5 2 J 1 1 1 379 
20 73852 1 1 52 5 1 F 0 0 1 516 
20 73852 1 1 53 2 1 F 0 0 1 584 
20 73852 1 1 54 5 1 F 0 0 1 625 
20 73852 1 1 55 5 1 F 0 0 1 498 
20 73852 1 1 56 2 2 J 1 1 1 344 
20 73852 1 1 57 2 2 J 1 1 1 647 
20 73852 1 1 58 2 2 J 1 1 1 518 
20 73852 1 1 59 8 2 F 0 1 0 543 
20 73852 1 1 60 5 2 J 1 1 1 661 
20 73852 0 2 1 8 2 J 1 1 1 549 
20 73852 0 2 2 5 1 J 1 0 0 141 
20 73852 0 2 3 8 2 J 1 1 1 214 
20 73852 0 2 4 2 2 J 1 1 1 309 
20 73852 0 2 5 8 2 J 1 1 1 375 
20 73852 0 2 6 5 2 J 1 1 1 404 
20 73852 0 2 7 2 2 J 1 1 1 335 
20 73852 0 2 8 8 2 J 1 1 1 159 
20 73852 0 2 9 5 2 J 1 1 1 165 
20 73852 0 2 10 8 1 J 1 0 0 400 
20 73852 0 2 11 2 2 J 1 1 1 327 
20 73852 0 2 12 8 2 J 1 1 1 187 
20 73852 0 2 13 5 2 J 1 1 1 531 
20 73852 0 2 14 5 2 J 1 1 1 314 
20 73852 0 2 15 5 2 J 1 1 1 263 
20 73852 0 2 16 5 2 J 1 1 1 82 
20 73852 0 2 17 8 2 J 1 1 1 39 
20 73852 0 2 18 2 2 J 1 1 1 446 
20 73852 0 2 19 8 2 J 1 1 1 104 
20 73852 0 2 20 2 2 J 1 1 1 230 
20 73852 0 2 21 8 2 J 1 1 1 216 
20 73852 0 2 22 2 1 J 1 0 0 158 
20 73852 0 2 23 5 2 J 1 1 1 59 
20 73852 0 2 24 2 2 J 1 1 1 368 
20 73852 0 2 25 8 1 J 1 0 0 678 
20 73852 0 2 26 2 2 J 1 1 1 311 
20 73852 0 2 27 8 2 J 1 1 1 104 
20 73852 0 2 28 5 2 J 1 1 1 36 
20 73852 0 2 29 2 2 J 1 1 1 160 
20 73852 0 2 30 2 1 F 0 0 1 559 
20 73852 0 2 31 5 1 F 0 0 1 537 
20 73852 0 2 32 2 1 F 0 0 1 478 
20 73852 0 2 33 8 2 F 0 1 0 218 
20 73852 0 2 34 8 1 J 1 0 0 122 
20 73852 0 2 35 2 2 J 1 1 1 159 
20 73852 0 2 36 5 2 J 1 1 1 106 
20 73852 0 2 37 2 2 J 1 1 1 376 
20 73852 0 2 38 5 2 F 0 1 0 532 
20 73852 0 2 39 5 1 J 1 0 0 220 
20 73852 0 2 40 8 2 J 1 1 1 498 
20 73852 0 2 41 5 2 J 1 1 1 188 
20 73852 0 2 42 8 2 J 1 1 1 266 
20 73852 0 2 43 5 2 J 1 1 1 59 
20 73852 0 2 44 2 2 J 1 1 1 153 
20 73852 0 2 45 8 2 J 1 1 1 208 
20 73852 0 2 46 5 2 J 1 1 1 159 
20 73852 0 2 47 5 2 J 1 1 1 125 
20 73852 0 2 48 8 2 J 1 1 1 55 
20 73852 0 2 49 2 2 J 1 1 1 116 
20 73852 0 2 50 5 2 J 1 1 1 300 
20 73852 0 2 51 2 2 J 1 1 1 352 
20 73852 0 2 52 5 2 J 1 1 1 98 
20 73852 0 2 53 2 2 J 1 1 1 127 
20 73852 0 2 54 8 2 J 1 1 1 79 
20 73852 0 2 55 8 2 J 1 1 1 58 
20 73852 0 2 56 8 2 J 1 1 1 153 
20 73852 0 2 57 2 2 J 1 1 1 344 
20 73852 0 2 58 2 2 J 1 1 1 429 
20 73852 0 2 59 5 2 J 1 1 1 356 
20 73852 0 2 60 2 2 J 1 1 1 224 
20 73852 3 3 1 5 1 F 0 0 1 958 
20 73852 3 3 2 5 1 F 0 0 1 538 
20 73852 3 3 3 2 1 F 0 0 1 574 
20 73852 3 3 4 2 1 F 0 0 1 133 
20 73852 3 3 5 2 1 F 0 0 1 80 
20 73852 3 3 6 2 1 F 0 0 1 517 
20 73852 3 3 7 2 2 F 0 1 0 382 
20 73852 3 3 8 8 1 F 0 0 1 407 
20 73852 3 3 9 8 1 J 1 0 0 731 
20 73852 3 3 10 5 1 F 0 0 1 244 
20 73852 3 3 11 2 1 J 1 0 0 296 
20 73852 3 3 12 5 1 F 0 0 1 225 
20 73852 3 3 13 2 2 J 1 1 1 375 
20 73852 3 3 14 2 2 J 1 1 1 368 
20 73852 3 3 15 8 2 J 1 1 1 285 
20 73852 3 3 16 5 2 J 1 1 1 54 
20 73852 3 3 17 5 1 J 1 0 0 121 
