Subj Seed Prop Blk Trl SetSize Lag key keyIdx CorrResp ACC RT
14 39616 1 1 1 2 2 J 1 1 1 710 
14 39616 1 1 2 5 2 F 0 1 0 656 
14 39616 1 1 3 2 2 J 1 1 1 467 
14 39616 1 1 4 5 2 F 0 1 0 516 
14 39616 1 1 5 5 2 J 1 1 1 450 
14 39616 1 1 6 2 1 F 0 0 1 502 
14 39616 1 1 7 8 1 F 0 0 1 873 
14 39616 1 1 8 8 2 F 0 1 0 426 
14 39616 1 1 9 2 2 J 1 1 1 736 
14 39616 1 1 10 2 2 J 1 1 1 510 
14 39616 1 1 11 8 1 F 0 0 1 597 
14 39616 1 1 12 2 2 J 1 1 1 511 
14 39616 1 1 13 2 2 J 1 1 1 478 
14 39616 1 1 14 2 1 F 0 0 1 494 
14 39616 1 1 15 8 1 J 1 0 0 727 
14 39616 1 1 16 8 2 F 0 1 0 792 
14 39616 1 1 17 5 1 J 1 0 0 695 
14 39616 1 1 18 2 2 J 1 1 1 801 
14 39616 1 1 19 5 2 J 1 1 1 537 
14 39616 1 1 20 8 2 J 1 1 1 592 
14 39616 1 1 21 2 2 J 1 1 1 479 
14 39616 1 1 22 2 2 J 1 1 1 445 
14 39616 1 1 23 8 2 J 1 1 1 432 
14 39616 1 1 24 5 1 J 1 0 0 428 
14 39616 1 1 25 5 1 J 1 0 0 787 
14 39616 1 1 26 8 2 J 1 1 1 483 
14 39616 1 1 27 5 1 F 0 0 1 692 
14 39616 1 1 28 2 1 F 0 0 1 543 
14 39616 1 1 29 8 2 J 1 1 1 488 
14 39616 1 1 30 8 2 F 0 1 0 591 
14 39616 1 1 31 5 2 J 1 1 1 477 
14 39616 1 1 32 8 2 F 0 1 0 640 
14 39616 1 1 33 5 2 J 1 1 1 391 
14 39616 1 1 34 5 2 J 1 1 1 642 
14 39616 1 1 35 2 2 J 1 1 1 520 
14 39616 1 1 36 8 1 J 1 0 0 495 
14 39616 1 1 37 8 2 F 0 1 0 615 
14 39616 1 1 38 8 2 J 1 1 1 26 
14 39616 1 1 39 8 1 J 1 0 0 249 
14 39616 1 1 40 5 2 J 1 1 1 350 
14 39616 1 1 41 8 2 J 1 1 1 481 
14 39616 1 1 42 5 2 J 1 1 1 604 
14 39616 1 1 43 5 2 J 1 1 1 445 
14 39616 1 1 44 2 2 J 1 1 1 496 
14 39616 1 1 45 8 1 J 1 0 0 526 
14 39616 1 1 46 5 2 J 1 1 1 460 
14 39616 1 1 47 2 1 F 0 0 1 608 
14 39616 1 1 48 8 2 F 0 1 0 768 
14 39616 1 1 49 5 1 F 0 0 1 708 
14 39616 1 1 50 5 2 J 1 1 1 620 
14 39616 1 1 51 5 2 J 1 1 1 525 
14 39616 1 1 52 8 2 F 0 1 0 670 
14 39616 1 1 53 5 2 F 0 1 0 671 
14 39616 1 1 54 2 2 J 1 1 1 447 
14 39616 1 1 55 8 2 F 0 1 0 653 
14 39616 1 1 56 2 2 J 1 1 1 440 
14 39616 1 1 57 2 1 J 1 0 0 431 
14 39616 1 1 58 2 2 J 1 1 1 414 
14 39616 1 1 59 5 1 F 0 0 1 540 
14 39616 1 1 60 2 1 F 0 0 1 526 
14 39616 0 2 1 2 2 J 1 1 1 374 
14 39616 0 2 2 2 1 F 0 0 1 525 
14 39616 0 2 3 8 2 J 1 1 1 158 
14 39616 0 2 4 2 2 J 1 1 1 364 
14 39616 0 2 5 8 2 J 1 1 1 48 
14 39616 0 2 6 5 2 F 0 1 0 631 
14 39616 0 2 7 2 2 J 1 1 1 373 
14 39616 0 2 8 2 2 J 1 1 1 542 
14 39616 0 2 9 2 2 J 1 1 1 406 
14 39616 0 2 10 5 2 J 1 1 1 410 
14 39616 0 2 11 5 2 J 1 1 1 323 
14 39616 0 2 12 8 2 J 1 1 1 466 
14 39616 0 2 13 8 2 J 1 1 1 119 
14 39616 0 2 14 5 2 J 1 1 1 270 
14 39616 0 2 15 5 2 J 1 1 1 255 
14 39616 0 2 16 8 2 J 1 1 1 185 
14 39616 0 2 17 8 2 J 1 1 1 32 
14 39616 0 2 18 5 2 F 0 1 0 472 
14 39616 0 2 19 2 2 J 1 1 1 270 
14 39616 0 2 20 2 1 F 0 0 1 528 
14 39616 0 2 21 2 2 J 1 1 1 272 
14 39616 0 2 22 8 2 J 1 1 1 62 
14 39616 0 2 23 2 2 J 1 1 1 362 
14 39616 0 2 24 5 2 J 1 1 1 239 
14 39616 0 2 25 2 2 J 1 1 1 397 
14 39616 0 2 26 8 2 J 1 1 1 102 
14 39616 0 2 27 2 2 J 1 1 1 392 
14 39616 0 2 28 2 1 F 0 0 1 534 
14 39616 0 2 29 8 2 J 1 1 1 73 
14 39616 0 2 30 2 2 J 1 1 1 583 
14 39616 0 2 31 8 2 J 1 1 1 233 
14 39616 0 2 32 2 2 J 1 1 1 703 
14 39616 0 2 33 5 1 J 1 0 0 269 
14 39616 0 2 34 8 1 J 1 0 0 63 
14 39616 0 2 35 5 2 J 1 1 1 190 
14 39616 0 2 36 8 2 J 1 1 1 33 
14 39616 0 2 37 8 2 J 1 1 1 88 
14 39616 0 2 38 2 2 J 1 1 1 434 
14 39616 0 2 39 8 2 J 1 1 1 689 
14 39616 0 2 40 8 2 J 1 1 1 324 
14 39616 0 2 41 2 2 J 1 1 1 372 
14 39616 0 2 42 8 1 J 1 0 0 82 
14 39616 0 2 43 5 2 J 1 1 1 369 
14 39616 0 2 44 2 2 J 1 1 1 328 
14 39616 0 2 45 8 2 J 1 1 1 1137 
14 39616 0 2 46 5 2 J 1 1 1 340 
14 39616 0 2 47 5 2 J 1 1 1 363 
14 39616 0 2 48 8 2 J 1 1 1 192 
14 39616 0 2 49 5 2 J 1 1 1 29 
14 39616 0 2 50 2 2 J 1 1 1 338 
14 39616 0 2 51 5 2 J 1 1 1 325 
14 39616 0 2 52 5 2 J 1 1 1 234 
14 39616 0 2 53 5 2 J 1 1 1 164 
14 39616 0 2 54 2 2 J 1 1 1 414 
14 39616 0 2 55 8 2 J 1 1 1 344 
14 39616 0 2 56 5 2 J 1 1 1 173 
14 39616 0 2 57 8 1 J 1 0 0 814 
14 39616 0 2 58 5 1 F 0 0 1 875 
14 39616 0 2 59 5 1 F 0 0 1 851 
14 39616 0 2 60 5 2 J 1 1 1 643 
14 39616 2 3 1 5 1 F 0 0 1 649 
14 39616 2 3 2 2 1 F 0 0 1 511 
14 39616 2 3 3 2 1 F 0 0 1 504 
14 39616 2 3 4 8 1 J 1 0 0 166 
14 39616 2 3 5 5 2 J 1 1 1 484 
14 39616 2 3 6 8 1 J 1 0 0 169 
14 39616 2 3 7 5 2 J 1 1 1 432 
14 39616 2 3 8 5 2 F 0 1 0 812 
14 39616 2 3 9 2 2 J 1 1 1 407 
14 39616 2 3 10 5 1 F 0 0 1 683 
14 39616 2 3 11 5 1 J 1 0 0 733 
14 39616 2 3 12 2 1 F 0 0 1 417 
14 39616 2 3 13 8 2 J 1 1 1 223 
14 39616 2 3 14 8 2 F 0 1 0 233 
14 39616 2 3 15 2 2 J 1 1 1 487 
14 39616 2 3 16 5 2 F 0 1 0 538 
14 39616 2 3 17 8 1 J 1 0 0 175 
14 39616 2 3 18 8 2 F 0 1 0 283 
14 39616 2 3 19 5 1 J 1 0 0 709 
14 39616 2 3 20 5 2 F 0 1 0 724 
14 39616 2 3 21 5 1 F 0 0 1 821 
14 39616 2 3 22 5 2 J 1 1 1 588 
14 39616 2 3 23 2 2 J 1 1 1 920 
14 39616 2 3 24 8 1 J 1 0 0 680 
14 39616 2 3 25 8 2 F 0 1 0 618 
14 39616 2 3 26 2 1 F 0 0 1 536 
14 39616 2 3 27 2 1 F 0 0 1 517 
14 39616 2 3 28 5 2 J 1 1 1 515 
14 39616 2 3 29 2 2 J 1 1 1 480 
14 39616 2 3 30 5 1 F 0 0 1 587 
14 39616 2 3 31 8 2 F 0 1 0 738 
14 39616 2 3 32 8 2 J 1 1 1 536 
14 39616 2 3 33 2 1 F 0 0 1 568 
14 39616 2 3 34 2 2 J 1 1 1 495 
14 39616 2 3 35 8 2 F 0 1 0 770 
14 39616 2 3 36 8 1 F 0 0 1 1063 
14 39616 2 3 37 8 1 J 1 0 0 503 
14 39616 2 3 38 8 1 J 1 0 0 860 
14 39616 2 3 39 2 1 F 0 0 1 585 
14 39616 2 3 40 8 2 J 1 1 1 477 
14 39616 2 3 41 2 2 J 1 1 1 407 
14 39616 2 3 42 5 1 J 1 0 0 445 
14 39616 2 3 43 2 2 F 0 1 0 1583 
14 39616 2 3 44 8 2 J 1 1 1 646 
14 39616 2 3 45 5 2 J 1 1 1 678 
14 39616 2 3 46 2 2 J 1 1 1 383 
14 39616 2 3 47 2 1 F 0 0 1 519 
14 39616 2 3 48 5 2 F 0 1 0 667 
14 39616 2 3 49 2 1 F 0 0 1 534 
14 39616 2 3 50 8 2 F 0 1 0 713 
14 39616 2 3 51 2 1 F 0 0 1 592 
14 39616 2 3 52 5 1 F 0 0 1 675 
14 39616 2 3 53 8 1 J 1 0 0 1264 
14 39616 2 3 54 5 1 F 0 0 1 805 
14 39616 2 3 55 2 2 J 1 1 1 542 
14 39616 2 3 56 5 2 F 0 1 0 771 
14 39616 2 3 57 8 1 J 1 0 0 847 
14 39616 2 3 58 5 1 F 0 0 1 653 
14 39616 2 3 59 2 2 J 1 1 1 614 
14 39616 2 3 60 8 1 J 1 0 0 655 
14 39616 3 4 1 2 1 F 0 0 1 1671 
14 39616 3 4 2 2 1 J 1 0 0 462 
14 39616 3 4 3 8 1 F 0 0 1 881 
14 39616 3 4 4 2 1 F 0 0 1 519 
14 39616 3 4 5 8 1 J 1 0 0 696 
14 39616 3 4 6 5 1 F 0 0 1 877 
14 39616 3 4 7 2 2 J 1 1 1 944 
14 39616 3 4 8 2 1 F 0 0 1 639 
14 39616 3 4 9 8 1 F 0 0 1 1088 
14 39616 3 4 10 5 2 F 0 1 0 921 
14 39616 3 4 11 2 1 F 0 0 1 688 
14 39616 3 4 12 5 1 F 0 0 1 718 
14 39616 3 4 13 8 2 F 0 1 0 905 
14 39616 3 4 14 5 2 F 0 1 0 813 
14 39616 3 4 15 8 2 F 0 1 0 9 
14 39616 3 4 16 5 1 F 0 0 1 734 
14 39616 3 4 17 8 2 F 0 1 0 499 
14 39616 3 4 18 5 1 F 0 0 1 693 
14 39616 3 4 19 5 1 F 0 0 1 592 
14 39616 3 4 20 5 1 F 0 0 1 602 
14 39616 3 4 21 2 1 F 0 0 1 544 
14 39616 3 4 22 5 1 F 0 0 1 557 
14 39616 3 4 23 8 1 J 1 0 0 1073 
14 39616 3 4 24 2 1 F 0 0 1 648 
14 39616 3 4 25 5 1 F 0 0 1 1202 
14 39616 3 4 26 8 1 F 0 0 1 646 
14 39616 3 4 27 8 1 J 1 0 0 936 
14 39616 3 4 28 8 1 F 0 0 1 456 
14 39616 3 4 29 2 1 F 0 0 1 637 
14 39616 3 4 30 5 1 F 0 0 1 723 
14 39616 3 4 31 2 2 J 1 1 1 862 
